order_id,product_id,quantity,unit_price,line_total
10145748,12,4,0.60,2.40
10145748,13,1,1.21,1.21
10202607,10,5,7.64,38.20
10202607,18,4,6.95,27.80
10341044,10,3,7.64,22.92
10341044,17,1,8.12,8.12
10390563,4,4,3.62,14.48
10390563,8,5,5.13,25.65
10390563,9,1,0.84,0.84
10390563,28,4,6.81,27.24
10390563,33,4,1.03,4.12
10492908,23,5,9.05,45.25
10764902,35,1,9.07,9.07
10797916,15,4,5.26,21.04
10797916,20,4,1.77,7.08
10797916,30,5,1.32,6.60
10990081,26,2,6.39,12.78
11118372,17,2,8.12,16.24
11118372,22,3,1.50,4.50
11118372,35,4,9.07,36.28
11118372,36,5,1.84,9.20
11278204,6,3,7.30,21.90
11278204,12,2,0.60,1.20
11278204,24,1,5.32,5.32
11352885,14,1,6.94,6.94
11352885,22,1,1.50,1.50
11388288,18,4,6.95,27.80
11388288,20,2,1.77,3.54
11388288,24,2,5.32,10.64
11388288,34,2,3.99,7.98
11440592,5,5,0.79,3.95
11440592,34,5,3.99,19.95
11643306,13,3,1.21,3.63
11643306,24,3,5.32,15.96
11768687,3,4,6.79,27.16
11768687,14,4,6.94,27.76
11768687,27,2,3.98,7.96
11833641,16,4,8.33,33.32
11833641,20,3,1.77,5.31
11833641,23,4,9.05,36.20
11833641,29,5,3.84,19.20
11833641,31,5,3.36,16.80
12157198,1,2,3.26,6.52
12157198,5,3,0.79,2.37
12157198,13,4,1.21,4.84
12157198,18,4,6.95,27.80
12248244,15,4,5.26,21.04
12248244,19,4,1.65,6.60
12248244,20,1,1.77,1.77
12248244,30,1,1.32,1.32
12248244,33,1,1.03,1.03
12274198,10,3,7.64,22.92
12274198,35,5,9.07,45.35
12445075,6,2,7.30,14.60
12445738,14,2,6.94,13.88
12445738,33,5,1.03,5.15
12541501,5,3,0.79,2.37
12541501,15,4,5.26,21.04
12679113,4,1,3.62,3.62
12694631,10,4,7.64,30.56
12694631,24,1,5.32,5.32
12694631,32,4,0.99,3.96
12803885,21,5,3.42,17.10
12803885,26,1,6.39,6.39
12921607,28,1,6.81,6.81
12921607,33,5,1.03,5.15
13091365,19,3,1.65,4.95
13091365,20,2,1.77,3.54
13091365,24,3,5.32,15.96
13093369,1,1,3.26,3.26
13124359,24,2,5.32,10.64
13124359,27,3,3.98,11.94
13124359,32,2,0.99,1.98
13124359,35,5,9.07,45.35
13158676,2,4,8.50,34.00
13158676,18,3,6.95,20.85
13158676,26,1,6.39,6.39
13158676,31,4,3.36,13.44
13183431,12,3,0.60,1.80
13183431,17,2,8.12,16.24
13183431,26,4,6.39,25.56
13183431,29,2,3.84,7.68
13183431,36,3,1.84,5.52
13200489,20,3,1.77,5.31
13200489,30,2,1.32,2.64
13200489,33,4,1.03,4.12
13337074,19,1,1.65,1.65
13376434,11,3,5.99,17.97
13376434,32,3,0.99,2.97
13703184,3,4,6.79,27.16
13703184,20,5,1.77,8.85
13703184,35,1,9.07,9.07
13710092,17,5,8.12,40.60
13710092,35,3,9.07,27.21
14108107,27,2,3.98,7.96
14108107,28,5,6.81,34.05
14244981,6,4,7.30,29.20
14244981,12,1,0.60,0.60
14244981,14,1,6.94,6.94
14287590,12,5,0.60,3.00
14560420,4,2,3.62,7.24
14560420,24,3,5.32,15.96
14560420,27,4,3.98,15.92
14560420,31,2,3.36,6.72
14767172,3,2,6.79,13.58
14767172,4,4,3.62,14.48
14767172,13,2,1.21,2.42
14767172,17,2,8.12,16.24
14767172,34,3,3.99,11.97
14897812,11,3,5.99,17.97
15050046,5,2,0.79,1.58
15050046,17,2,8.12,16.24
15179161,15,1,5.26,5.26
15179161,16,4,8.33,33.32
15466584,14,2,6.94,13.88
15466584,18,1,6.95,6.95
15466584,26,1,6.39,6.39
15504835,3,3,6.79,20.37
15504835,12,1,0.60,0.60
15504835,19,4,1.65,6.60
15685474,3,1,6.79,6.79
15685474,14,2,6.94,13.88
15685474,15,3,5.26,15.78
15791769,4,2,3.62,7.24
15791769,7,2,5.78,11.56
15791769,21,4,3.42,13.68
15791769,29,3,3.84,11.52
15892792,14,2,6.94,13.88
15892792,30,3,1.32,3.96
15897974,15,4,5.26,21.04
15897974,17,5,8.12,40.60
15897974,20,3,1.77,5.31
15897974,31,2,3.36,6.72
16023643,3,2,6.79,13.58
16023643,4,4,3.62,14.48
16023643,14,5,6.94,34.70
16219064,4,4,3.62,14.48
16219064,5,1,0.79,0.79
16219064,16,1,8.33,8.33
16219064,19,4,1.65,6.60
16219064,36,3,1.84,5.52
16265496,29,3,3.84,11.52
16443197,28,1,6.81,6.81
16552142,1,1,3.26,3.26
16552142,13,3,1.21,3.63
16552142,27,4,3.98,15.92
16610338,22,4,1.50,6.00
16671614,2,3,8.50,25.50
16671614,3,4,6.79,27.16
16671614,10,4,7.64,30.56
16710781,9,4,0.84,3.36
16710781,24,4,5.32,21.28
16710781,34,3,3.99,11.97
16715356,2,4,8.50,34.00
16715356,10,5,7.64,38.20
16715356,16,5,8.33,41.65
16715356,17,1,8.12,8.12
16720636,12,2,0.60,1.20
16720636,13,1,1.21,1.21
16720636,19,1,1.65,1.65
16720636,22,4,1.50,6.00
16720636,25,5,4.99,24.95
16796229,1,5,3.26,16.30
16796229,13,1,1.21,1.21
16796229,14,2,6.94,13.88
16796229,21,3,3.42,10.26
16796229,22,3,1.50,4.50
16853978,19,2,1.65,3.30
16853978,33,5,1.03,5.15
16869554,2,1,8.50,8.50
16869554,6,1,7.30,7.30
16869554,24,1,5.32,5.32
16951044,3,3,6.79,20.37
16951044,5,4,0.79,3.16
16951044,22,4,1.50,6.00
16976589,26,5,6.39,31.95
17019954,3,2,6.79,13.58
17019954,24,4,5.32,21.28
17019954,29,1,3.84,3.84
17021694,7,5,5.78,28.90
17248804,14,1,6.94,6.94
17248804,20,3,1.77,5.31
17248804,24,2,5.32,10.64
17248804,30,1,1.32,1.32
17376547,2,5,8.50,42.50
17376547,9,5,0.84,4.20
17376547,11,2,5.99,11.98
17376547,14,5,6.94,34.70
17376547,25,4,4.99,19.96
17579152,10,1,7.64,7.64
17579152,26,5,6.39,31.95
17579152,29,4,3.84,15.36
17579152,34,2,3.99,7.98
17579152,35,1,9.07,9.07
17894037,4,2,3.62,7.24
17894037,26,2,6.39,12.78
17982793,5,3,0.79,2.37
17982793,11,1,5.99,5.99
17982793,19,2,1.65,3.30
17982793,24,2,5.32,10.64
18009566,7,2,5.78,11.56
18009566,36,2,1.84,3.68
18029576,6,5,7.30,36.50
18160418,9,3,0.84,2.52
18160418,12,3,0.60,1.80
18160418,21,1,3.42,3.42
18160418,28,4,6.81,27.24
18171314,3,4,6.79,27.16
18216461,28,3,6.81,20.43
18239312,35,4,9.07,36.28
18305154,14,2,6.94,13.88
18305154,17,3,8.12,24.36
18305154,25,5,4.99,24.95
18305154,29,4,3.84,15.36
18335414,19,3,1.65,4.95
18351960,34,2,3.99,7.98
18447106,8,3,5.13,15.39
18787120,8,4,5.13,20.52
18787120,14,1,6.94,6.94
18787120,36,2,1.84,3.68
19157199,29,2,3.84,7.68
19164143,1,5,3.26,16.30
19164143,7,3,5.78,17.34
19164143,25,1,4.99,4.99
19164143,34,3,3.99,11.97
19217825,7,4,5.78,23.12
19217825,33,1,1.03,1.03
19217825,36,4,1.84,7.36
19227053,11,1,5.99,5.99
19227053,12,4,0.60,2.40
19227053,19,5,1.65,8.25
19227053,20,1,1.77,1.77
19227053,29,1,3.84,3.84
19310643,5,2,0.79,1.58
19310643,28,4,6.81,27.24
19392480,14,5,6.94,34.70
19392480,26,4,6.39,25.56
19573955,18,4,6.95,27.80
19573955,35,3,9.07,27.21
19574371,9,2,0.84,1.68
19574371,36,4,1.84,7.36
19580873,29,5,3.84,19.20
19614434,2,3,8.50,25.50
19614434,8,1,5.13,5.13
19614434,16,4,8.33,33.32
19750906,20,4,1.77,7.08
19838249,5,2,0.79,1.58
19838249,12,4,0.60,2.40
19838249,27,4,3.98,15.92
19838249,35,3,9.07,27.21
19926094,3,2,6.79,13.58
19926094,26,3,6.39,19.17
19926094,28,3,6.81,20.43
19926094,34,1,3.99,3.99
20026645,33,2,1.03,2.06
20030911,3,1,6.79,6.79
20030911,6,4,7.30,29.20
20030911,11,3,5.99,17.97
20030911,27,1,3.98,3.98
20030911,31,2,3.36,6.72
20067268,18,3,6.95,20.85
20067268,27,2,3.98,7.96
20158656,12,4,0.60,2.40
20158656,19,1,1.65,1.65
20235053,10,1,7.64,7.64
20235053,15,5,5.26,26.30
20235053,26,3,6.39,19.17
20235053,32,2,0.99,1.98
20343815,9,3,0.84,2.52
20343815,20,3,1.77,5.31
20343815,25,5,4.99,24.95
20343815,26,3,6.39,19.17
20343815,36,4,1.84,7.36
20444951,2,5,8.50,42.50
20444951,20,4,1.77,7.08
20505727,1,1,3.26,3.26
20505727,30,4,1.32,5.28
20505727,35,5,9.07,45.35
20585251,19,1,1.65,1.65
20770954,3,3,6.79,20.37
20770954,8,5,5.13,25.65
20770954,15,4,5.26,21.04
20770954,20,3,1.77,5.31
20913745,4,2,3.62,7.24
20913745,15,3,5.26,15.78
20913745,23,2,9.05,18.10
20913745,28,4,6.81,27.24
20913745,31,4,3.36,13.44
21008520,5,4,0.79,3.16
21008520,6,4,7.30,29.20
21008520,35,1,9.07,9.07
21038860,4,5,3.62,18.10
21038860,21,2,3.42,6.84
21038860,30,2,1.32,2.64
21278063,4,2,3.62,7.24
21278063,6,3,7.30,21.90
21278063,8,5,5.13,25.65
21278063,24,1,5.32,5.32
21278063,32,2,0.99,1.98
21328677,11,2,5.99,11.98
21328677,12,3,0.60,1.80
21328677,21,4,3.42,13.68
21328677,33,2,1.03,2.06
21377333,6,1,7.30,7.30
21377333,9,1,0.84,0.84
21377333,10,3,7.64,22.92
21548456,5,4,0.79,3.16
21548456,18,5,6.95,34.75
21741416,6,5,7.30,36.50
21741416,9,5,0.84,4.20
21941267,15,5,5.26,26.30
21941267,25,3,4.99,14.97
21941267,28,1,6.81,6.81
21993623,9,4,0.84,3.36
21993623,34,3,3.99,11.97
22008828,9,4,0.84,3.36
22367805,14,1,6.94,6.94
22367805,34,3,3.99,11.97
22444947,11,2,5.99,11.98
22444947,23,1,9.05,9.05
22444947,29,4,3.84,15.36
22450853,30,4,1.32,5.28
22467616,14,5,6.94,34.70
22467616,33,2,1.03,2.06
22553814,7,4,5.78,23.12
22553814,14,4,6.94,27.76
22553814,15,2,5.26,10.52
22697424,20,1,1.77,1.77
22807272,13,2,1.21,2.42
23231139,3,5,6.79,33.95
23231139,34,3,3.99,11.97
23231139,36,3,1.84,5.52
23272107,5,5,0.79,3.95
23272107,10,3,7.64,22.92
23272107,18,2,6.95,13.90
23272107,23,3,9.05,27.15
23414424,25,5,4.99,24.95
23414424,29,2,3.84,7.68
23414424,35,5,9.07,45.35
23497021,22,2,1.50,3.00
23519131,12,5,0.60,3.00
23519131,31,5,3.36,16.80
23652431,3,1,6.79,6.79
23652431,26,1,6.39,6.39
23652431,27,5,3.98,19.90
23654836,26,4,6.39,25.56
23695641,18,5,6.95,34.75
23695641,20,3,1.77,5.31
23759663,7,3,5.78,17.34
23759663,14,5,6.94,34.70
23774962,10,1,7.64,7.64
23774962,33,5,1.03,5.15
23774962,35,1,9.07,9.07
23812605,12,3,0.60,1.80
23812605,32,5,0.99,4.95
23812605,34,4,3.99,15.96
23888871,5,5,0.79,3.95
23888871,6,3,7.30,21.90
23888871,15,1,5.26,5.26
23888871,17,4,8.12,32.48
23888871,24,3,5.32,15.96
24021688,16,5,8.33,41.65
24174495,5,5,0.79,3.95
24174495,6,2,7.30,14.60
24249345,3,5,6.79,33.95
24249345,10,3,7.64,22.92
24249345,14,4,6.94,27.76
24249345,31,2,3.36,6.72
24292462,10,5,7.64,38.20
24292462,16,3,8.33,24.99
24292462,19,5,1.65,8.25
24292462,21,1,3.42,3.42
24292462,28,2,6.81,13.62
24310370,1,4,3.26,13.04
24355769,2,5,8.50,42.50
24355769,23,3,9.05,27.15
24355769,31,5,3.36,16.80
24441981,4,2,3.62,7.24
24441981,30,5,1.32,6.60
24441981,32,5,0.99,4.95
24441981,36,3,1.84,5.52
24496922,3,2,6.79,13.58
24496922,4,2,3.62,7.24
24505256,1,5,3.26,16.30
24505256,6,3,7.30,21.90
24505256,12,5,0.60,3.00
24505256,13,5,1.21,6.05
24505256,24,4,5.32,21.28
24525190,33,3,1.03,3.09
24540212,12,2,0.60,1.20
24540212,13,5,1.21,6.05
24540212,34,1,3.99,3.99
24540212,35,5,9.07,45.35
24807245,6,4,7.30,29.20
24807245,27,4,3.98,15.92
24944053,27,5,3.98,19.90
24984710,4,3,3.62,10.86
24984710,12,3,0.60,1.80
25161110,1,3,3.26,9.78
25161110,9,1,0.84,0.84
25161110,28,3,6.81,20.43
25366836,5,4,0.79,3.16
25366836,33,4,1.03,4.12
25387266,1,3,3.26,9.78
25387266,3,2,6.79,13.58
25387266,19,4,1.65,6.60
25435159,18,1,6.95,6.95
25435159,24,3,5.32,15.96
25535552,1,2,3.26,6.52
25535552,4,4,3.62,14.48
25535552,22,2,1.50,3.00
25535552,26,3,6.39,19.17
25974547,14,5,6.94,34.70
25986304,21,3,3.42,10.26
25986304,26,1,6.39,6.39
25986304,27,1,3.98,3.98
25986304,30,4,1.32,5.28
26151367,27,2,3.98,7.96
26151367,30,1,1.32,1.32
26402533,4,1,3.62,3.62
26524511,29,3,3.84,11.52
26560157,4,1,3.62,3.62
26560157,18,5,6.95,34.75
26560157,35,3,9.07,27.21
26673092,1,4,3.26,13.04
26684998,2,3,8.50,25.50
26684998,9,2,0.84,1.68
26684998,11,5,5.99,29.95
26684998,29,1,3.84,3.84
26684998,35,5,9.07,45.35
26690968,5,1,0.79,0.79
26690968,8,2,5.13,10.26
26690968,16,2,8.33,16.66
26690968,32,5,0.99,4.95
26741799,2,4,8.50,34.00
26741799,19,2,1.65,3.30
26741799,21,5,3.42,17.10
26741799,26,5,6.39,31.95
26848168,14,2,6.94,13.88
26848168,22,2,1.50,3.00
26964707,14,3,6.94,20.82
26964707,28,1,6.81,6.81
26995352,3,3,6.79,20.37
26995352,18,5,6.95,34.75
26995352,28,5,6.81,34.05
27046097,24,3,5.32,15.96
27046097,30,5,1.32,6.60
27046097,35,3,9.07,27.21
27260513,20,1,1.77,1.77
27260513,23,1,9.05,9.05
27260513,31,5,3.36,16.80
27275094,2,4,8.50,34.00
27275094,27,1,3.98,3.98
27671858,4,5,3.62,18.10
27766438,25,4,4.99,19.96
27766438,28,5,6.81,34.05
27766438,33,1,1.03,1.03
27766438,36,3,1.84,5.52
27881060,19,4,1.65,6.60
27881060,36,2,1.84,3.68
27884454,4,2,3.62,7.24
27884454,9,5,0.84,4.20
27884454,18,1,6.95,6.95
27884454,20,3,1.77,5.31
27884454,35,5,9.07,45.35
27908795,6,2,7.30,14.60
27908795,22,2,1.50,3.00
27908795,28,5,6.81,34.05
27908795,30,3,1.32,3.96
27908795,34,5,3.99,19.95
27917719,4,5,3.62,18.10
27917719,19,3,1.65,4.95
27917719,26,5,6.39,31.95
27927464,33,1,1.03,1.03
27927464,35,4,9.07,36.28
27963911,11,4,5.99,23.96
28137628,6,5,7.30,36.50
28137628,32,1,0.99,0.99
28137628,34,5,3.99,19.95
28147859,3,4,6.79,27.16
28147859,21,1,3.42,3.42
28273365,1,3,3.26,9.78
28273365,14,2,6.94,13.88
28273365,15,2,5.26,10.52
28273365,20,1,1.77,1.77
28412979,17,2,8.12,16.24
28412979,25,3,4.99,14.97
28412979,34,5,3.99,19.95
28546370,2,3,8.50,25.50
28546370,7,4,5.78,23.12
28546370,18,3,6.95,20.85
28546370,25,2,4.99,9.98
28650583,6,2,7.30,14.60
28650583,27,3,3.98,11.94
28759417,31,4,3.36,13.44
28805394,2,4,8.50,34.00
28805394,14,4,6.94,27.76
28805394,26,1,6.39,6.39
28959131,12,2,0.60,1.20
29059660,1,3,3.26,9.78
29143750,21,3,3.42,10.26
29155211,2,4,8.50,34.00
29155211,4,1,3.62,3.62
29155211,7,4,5.78,23.12
29155211,17,5,8.12,40.60
29155211,29,3,3.84,11.52
29172964,11,1,5.99,5.99
29172964,28,1,6.81,6.81
29172964,29,5,3.84,19.20
29220570,2,3,8.50,25.50
29220570,3,5,6.79,33.95
29220570,19,2,1.65,3.30
29220570,25,2,4.99,9.98
29359885,29,4,3.84,15.36
29381555,20,3,1.77,5.31
29449002,3,1,6.79,6.79
29449002,31,3,3.36,10.08
29451535,15,3,5.26,15.78
29451535,29,1,3.84,3.84
29451535,30,2,1.32,2.64
29488090,19,3,1.65,4.95
29528197,28,4,6.81,27.24
29552554,12,2,0.60,1.20
29552554,14,5,6.94,34.70
29552554,32,1,0.99,0.99
29558855,14,4,6.94,27.76
29589946,2,4,8.50,34.00
29589946,10,5,7.64,38.20
29589946,20,3,1.77,5.31
29589946,29,1,3.84,3.84
29589946,33,3,1.03,3.09
29670538,2,1,8.50,8.50
29670538,14,3,6.94,20.82
29670538,28,5,6.81,34.05
29764678,13,5,1.21,6.05
29764678,19,5,1.65,8.25
29764678,25,1,4.99,4.99
29764678,32,1,0.99,0.99
29792340,16,3,8.33,24.99
29792340,28,5,6.81,34.05
29904014,7,3,5.78,17.34
29904014,11,5,5.99,29.95
29904014,19,1,1.65,1.65
29963257,16,4,8.33,33.32
29963257,31,3,3.36,10.08
29987585,9,4,0.84,3.36
29987585,11,2,5.99,11.98
29987585,20,5,1.77,8.85
29987585,35,5,9.07,45.35
30053835,1,4,3.26,13.04
30053835,9,2,0.84,1.68
30053835,22,2,1.50,3.00
30053835,33,5,1.03,5.15
30256333,1,3,3.26,9.78
30256333,2,3,8.50,25.50
30256333,10,3,7.64,22.92
30256333,35,2,9.07,18.14
30625104,11,1,5.99,5.99
30625104,26,1,6.39,6.39
30625104,30,2,1.32,2.64
30743199,26,4,6.39,25.56
30781682,8,3,5.13,15.39
30848922,2,2,8.50,17.00
30848922,5,1,0.79,0.79
30848922,23,1,9.05,9.05
30848922,30,2,1.32,2.64
30874648,8,5,5.13,25.65
30874648,32,4,0.99,3.96
30874648,34,5,3.99,19.95
31362645,8,2,5.13,10.26
31362645,11,4,5.99,23.96
31362645,15,3,5.26,15.78
31366828,7,1,5.78,5.78
31366828,18,2,6.95,13.90
31366828,34,5,3.99,19.95
31367361,29,4,3.84,15.36
31382585,7,4,5.78,23.12
31382585,8,3,5.13,15.39
31382585,18,1,6.95,6.95
31382585,25,3,4.99,14.97
31382585,28,5,6.81,34.05
31584925,3,1,6.79,6.79
31584925,26,1,6.39,6.39
31584925,33,3,1.03,3.09
31584925,35,1,9.07,9.07
31584925,36,4,1.84,7.36
31637255,4,4,3.62,14.48
31637255,13,5,1.21,6.05
31637255,23,3,9.05,27.15
31637255,25,4,4.99,19.96
31637255,32,3,0.99,2.97
31681890,14,4,6.94,27.76
31806205,5,5,0.79,3.95
31806205,11,5,5.99,29.95
31806205,16,1,8.33,8.33
31806205,21,4,3.42,13.68
31832626,3,4,6.79,27.16
31832626,4,1,3.62,3.62
31832626,15,3,5.26,15.78
31832626,28,3,6.81,20.43
31910892,32,4,0.99,3.96
31910892,33,3,1.03,3.09
