order_id,customer_id,order_datetime
7003790,28,2024-02-05T16:21:42.969053
7232623,17,2024-02-05T02:44:58.796911
7394677,9,2024-02-05T11:24:30.752568
7457654,21,2024-02-05T06:17:05.285392
7508975,21,2024-02-05T12:18:43.844630
7592909,15,2024-02-05T10:38:50.787998
7633402,17,2024-02-05T09:00:27.548150
7704698,10,2024-02-05T01:31:39.476533
7791520,19,2024-02-05T21:13:56.421604
7804504,2,2024-02-05T21:51:05.003711
7893022,30,2024-02-05T17:08:04.880766
8096523,6,2024-02-05T01:34:00.634063
8119790,16,2024-02-05T07:49:54.450870
8209412,18,2024-02-05T17:29:05.614744
8322414,11,2024-02-05T04:07:56.929451
8460598,4,2024-02-05T16:01:51.656963
8543153,21,2024-02-05T19:31:39.304893
8580168,8,2024-02-05T08:36:57.251836
8603834,29,2024-02-05T17:05:12.723219
8612058,23,2024-02-05T15:24:53.930901
8637695,7,2024-02-05T04:19:40.969312
8659997,18,2024-02-05T09:06:32.834543
8733588,4,2024-02-05T11:11:13.174950
8743899,28,2024-02-05T22:35:03.225143
8800148,14,2024-02-05T11:32:38.112072
8841731,16,2024-02-05T21:47:30.276257
8886801,17,2024-02-05T20:44:44.481505
9078071,25,2024-02-05T12:39:35.269076
9169689,9,2024-02-05T04:28:38.302509
9207147,7,2024-02-05T15:28:56.163592
9290987,19,2024-02-05T09:50:31.835356
9291589,25,2024-02-05T20:15:52.195620
9346672,28,2024-02-05T10:54:47.857898
9433556,1,2024-02-05T06:18:53.372509
9443589,20,2024-02-05T22:56:50.906818
9532976,21,2024-02-05T22:25:12.138877
9565812,15,2024-02-05T09:57:27.889558
9651607,15,2024-02-05T22:14:33.947240
9669791,20,2024-02-05T18:09:31.607840
9940739,24,2024-02-05T07:37:47.539385
9945896,3,2024-02-05T12:45:54.711268
9948014,10,2024-02-05T20:37:19.153340
10005580,3,2024-02-05T13:47:51.975199
10085788,25,2024-02-05T19:13:15.250386
10242097,12,2024-02-05T05:01:51.730506
10327814,25,2024-02-05T19:44:34.940629
10368783,24,2024-02-05T09:47:49.001063
10384924,26,2024-02-05T18:14:11.588495
10390871,19,2024-02-05T11:57:37.403262
10555135,15,2024-02-05T15:14:30.236288
10707846,24,2024-02-05T23:55:00.203841
10804939,27,2024-02-05T09:25:42.956506
11011642,1,2024-02-05T11:06:23.014673
11018037,18,2024-02-05T12:19:15.469708
11054793,16,2024-02-05T05:33:39.618623
11221344,5,2024-02-05T23:39:07.147348
11324015,29,2024-02-05T00:09:23.192270
11392537,22,2024-02-05T11:55:31.949829
11394491,5,2024-02-05T01:07:55.300415
11416232,28,2024-02-05T22:00:07.585884
11469434,23,2024-02-05T23:30:27.215339
11521608,23,2024-02-05T17:15:30.542890
11554575,30,2024-02-05T15:57:31.643824
11558574,28,2024-02-05T14:12:04.407917
11566654,5,2024-02-05T14:56:20.792893
11646780,15,2024-02-05T17:49:11.377792
11717104,17,2024-02-05T15:42:59.349937
11834289,23,2024-02-05T15:00:03.567691
11835363,27,2024-02-05T19:03:05.671899
11890682,3,2024-02-05T02:32:45.102920
11984086,18,2024-02-05T12:27:31.593042
12061843,5,2024-02-05T21:28:47.027326
12081077,16,2024-02-05T21:44:16.994280
12142253,15,2024-02-05T18:12:37.262480
12153757,25,2024-02-05T22:46:29.462098
12169548,2,2024-02-05T20:02:01.758226
12179968,16,2024-02-05T00:54:36.885941
12184408,24,2024-02-05T09:00:00.256913
12217453,16,2024-02-05T03:04:30.286830
12358041,30,2024-02-05T04:37:56.306284
12463147,19,2024-02-05T14:28:38.659286
12482012,10,2024-02-05T07:33:16.819867
12621834,10,2024-02-05T20:00:39.459807
12735520,29,2024-02-05T16:22:49.582529
12818979,23,2024-02-05T06:42:31.542339
12844529,9,2024-02-05T19:00:02.097840
12850498,23,2024-02-05T12:51:44.964322
12919267,6,2024-02-05T04:15:14.097171
13060710,26,2024-02-05T17:04:30.728679
13067825,18,2024-02-05T16:20:54.064615
13197301,19,2024-02-05T19:55:17.707914
13246906,18,2024-02-05T17:38:49.429896
13321487,9,2024-02-05T10:45:37.360106
13353400,13,2024-02-05T19:20:53.149093
13366783,29,2024-02-05T23:26:40.236517
13374866,28,2024-02-05T20:23:55.755117
13439328,20,2024-02-05T03:22:20.056210
13543271,13,2024-02-05T19:00:43.177672
13575180,14,2024-02-05T11:26:04.202324
13762611,29,2024-02-05T14:02:58.756480
13768962,20,2024-02-05T11:54:02.127273
13896949,14,2024-02-05T05:15:19.181658
14019831,15,2024-02-05T05:38:35.088505
14219646,17,2024-02-05T18:00:21.137740
14384601,21,2024-02-05T17:56:32.515139
14533133,13,2024-02-05T01:41:59.268163
14780603,17,2024-02-05T03:44:14.610106
14938319,22,2024-02-05T21:14:08.617132
14963055,28,2024-02-05T16:16:46.144626
14965558,24,2024-02-05T11:07:19.860638
14969816,20,2024-02-05T23:56:25.678514
15045302,10,2024-02-05T18:55:21.695679
15065602,15,2024-02-05T17:07:46.135444
15221410,29,2024-02-05T05:34:33.265708
15305462,19,2024-02-05T17:47:17.154225
15389892,16,2024-02-05T02:57:48.100978
15424677,19,2024-02-05T23:40:49.611558
15425573,23,2024-02-05T11:39:30.597765
15454086,21,2024-02-05T09:31:05.156616
15460180,2,2024-02-05T12:20:31.659813
15463393,16,2024-02-05T18:05:18.387506
15530324,20,2024-02-05T11:28:22.857951
15737220,20,2024-02-05T11:26:43.794787
15751880,24,2024-02-05T22:45:07.231717
15982526,26,2024-02-05T14:56:38.713056
16034116,14,2024-02-05T10:48:27.806415
16047534,26,2024-02-05T13:00:18.417495
16049558,16,2024-02-05T19:10:00.321024
16086396,27,2024-02-05T15:56:17.141151
16099179,19,2024-02-05T23:55:24.098522
16119470,18,2024-02-05T00:41:31.281266
16187891,13,2024-02-05T22:35:40.837392
16222849,5,2024-02-05T11:09:37.125233
16242599,18,2024-02-05T10:23:47.052814
16282931,28,2024-02-05T22:45:31.309999
16307124,14,2024-02-05T04:44:58.595920
16330601,20,2024-02-05T20:03:35.343016
16369232,16,2024-02-05T18:05:38.131815
16372065,29,2024-02-05T16:12:02.270615
16438864,15,2024-02-05T19:18:52.486095
16592815,14,2024-02-05T08:57:27.268685
16630234,21,2024-02-05T03:02:01.208216
16655539,25,2024-02-05T20:35:47.199629
16682940,27,2024-02-05T14:50:14.969405
16721391,16,2024-02-05T15:50:30.770388
16827792,23,2024-02-05T07:49:52.237819
16949538,4,2024-02-05T11:07:16.715026
17047625,28,2024-02-05T23:58:59.252338
17108776,19,2024-02-05T19:29:08.580624
17128418,1,2024-02-05T02:34:21.085631
17259859,6,2024-02-05T11:56:08.933059
17360543,6,2024-02-05T12:45:27.620643
17442137,3,2024-02-05T10:01:43.580911
17459339,15,2024-02-05T23:08:16.150227
17467575,17,2024-02-05T04:01:37.107123
17617773,30,2024-02-05T22:59:49.254483
17636021,23,2024-02-05T07:19:12.843364
17658215,9,2024-02-05T06:06:49.531918
17658974,11,2024-02-05T20:54:12.466532
17671727,18,2024-02-05T03:30:47.290783
17694287,2,2024-02-05T21:42:15.849030
17715446,29,2024-02-05T08:10:06.453960
17769049,29,2024-02-05T03:54:31.423850
17790640,9,2024-02-05T13:18:02.825088
17893381,26,2024-02-05T15:51:37.122859
17910446,7,2024-02-05T14:25:27.843117
17916152,25,2024-02-05T12:24:31.156982
17932701,28,2024-02-05T04:26:44.705267
17964835,8,2024-02-05T15:23:53.989503
17969660,27,2024-02-05T10:33:02.430198
18108926,21,2024-02-05T01:30:34.538223
18219736,22,2024-02-05T09:58:52.592356
18240312,9,2024-02-05T08:53:42.236333
18356817,18,2024-02-05T13:06:55.248408
18357777,25,2024-02-05T23:07:33.645630
18402400,2,2024-02-05T17:26:50.217097
18415133,12,2024-02-05T16:06:24.134678
18507578,26,2024-02-05T06:33:26.502770
18546519,30,2024-02-05T06:56:57.862139
18549559,9,2024-02-05T07:02:18.951340
18609665,10,2024-02-05T05:34:23.732322
19006080,21,2024-02-05T09:19:42.847515
19068060,21,2024-02-05T20:34:07.891015
19121938,20,2024-02-05T21:42:17.394200
19215004,18,2024-02-05T08:31:37.763352
19651475,12,2024-02-05T09:36:55.455141
19717960,14,2024-02-05T10:25:53.370681
19864553,20,2024-02-05T16:14:44.893857
19953205,23,2024-02-05T03:40:35.170996
19972044,3,2024-02-05T02:25:09.980857
20013706,20,2024-02-05T08:02:12.781738
20154043,1,2024-02-05T01:23:06.769599
20179571,27,2024-02-05T13:16:10.833395
20200065,13,2024-02-05T06:38:55.536901
20372637,30,2024-02-05T18:15:07.647508
20403296,29,2024-02-05T08:26:58.824340
20411900,22,2024-02-05T07:50:39.670662
20435075,7,2024-02-05T13:19:16.135675
20463274,24,2024-02-05T06:25:32.945729
20546180,8,2024-02-05T00:25:30.345891
20577359,16,2024-02-05T07:49:40.569770
20580777,21,2024-02-05T08:45:59.732031
20685113,3,2024-02-05T06:42:31.029741
20814756,25,2024-02-05T18:54:39.174115
20856482,9,2024-02-05T15:42:16.189459
20959783,25,2024-02-05T00:41:45.640895
21066901,15,2024-02-05T04:44:56.754277
21159722,11,2024-02-05T21:41:29.494043
21168328,2,2024-02-05T15:03:14.500458
21343002,8,2024-02-05T03:23:58.254576
21489410,2,2024-02-05T15:27:03.647158
21498429,21,2024-02-05T21:57:04.127752
21518551,19,2024-02-05T12:57:00.278811
21646120,17,2024-02-05T01:58:27.395221
21764413,22,2024-02-05T15:09:47.783375
21800787,1,2024-02-05T23:45:00.558334
21812911,11,2024-02-05T03:01:53.703169
21867008,24,2024-02-05T16:40:12.281307
22009574,7,2024-02-05T01:06:49.965642
22010318,2,2024-02-05T14:53:44.823286
22054388,22,2024-02-05T06:20:24.840836
22178180,27,2024-02-05T17:44:09.167497
22200615,13,2024-02-05T17:19:22.646505
22241961,18,2024-02-05T11:00:45.429522
22285056,27,2024-02-05T13:39:06.937988
22305089,27,2024-02-05T06:42:29.532215
22392907,13,2024-02-05T03:30:47.837117
22450039,7,2024-02-05T16:51:15.564652
22570244,13,2024-02-05T16:23:15.177739
22875928,4,2024-02-05T11:12:31.337346
22981650,3,2024-02-05T16:20:30.824393
23061458,3,2024-02-05T07:44:17.511546
23113439,23,2024-02-05T07:54:53.402819
23140285,1,2024-02-05T11:21:10.924422
23409811,3,2024-02-05T00:27:46.133838
23434757,1,2024-02-05T10:49:20.982363
23487531,16,2024-02-05T07:50:36.476576
23501968,26,2024-02-05T06:25:45.661086
23502579,12,2024-02-05T17:17:31.277812
23521952,20,2024-02-05T14:15:21.701593
23557903,3,2024-02-05T01:57:47.077207
23664769,12,2024-02-05T13:10:54.507967
23674618,20,2024-02-05T11:35:15.987114
23687533,10,2024-02-05T18:08:06.303247
23701319,15,2024-02-05T14:50:11.799379
23741942,21,2024-02-05T11:36:31.956872
23797756,4,2024-02-05T17:32:28.392153
24065758,13,2024-02-05T07:55:12.002777
24276595,6,2024-02-05T22:42:40.114914
24347885,20,2024-02-05T13:01:48.736770
24505246,16,2024-02-05T15:57:55.512469
24918021,3,2024-02-05T17:32:14.710370
24952503,21,2024-02-05T10:35:27.180823
25011586,27,2024-02-05T01:31:02.003690
25047923,28,2024-02-05T05:12:44.424003
25060154,3,2024-02-05T01:13:49.093782
25060518,15,2024-02-05T00:04:19.324135
25061135,19,2024-02-05T17:24:44.915907
25065884,30,2024-02-05T13:13:49.003025
25101590,5,2024-02-05T10:15:34.126634
25200318,7,2024-02-05T16:04:00.267517
25214904,9,2024-02-05T03:00:11.474875
25226073,30,2024-02-05T10:49:02.873581
25334206,29,2024-02-05T10:37:19.103140
25337136,25,2024-02-05T15:45:32.504942
25350852,28,2024-02-05T11:17:54.990384
25382962,23,2024-02-05T09:31:02.106713
25806882,9,2024-02-05T07:42:10.041327
26087393,18,2024-02-05T08:28:06.825393
26109954,23,2024-02-05T14:40:06.201654
26156462,1,2024-02-05T06:18:45.460612
26242448,10,2024-02-05T19:05:50.028306
26298579,15,2024-02-05T18:51:49.578054
26312692,3,2024-02-05T13:35:52.678190
26319181,7,2024-02-05T23:52:25.397733
26364970,16,2024-02-05T14:05:56.849545
26389953,12,2024-02-05T03:51:22.124388
26410783,4,2024-02-05T14:08:42.933306
26428673,28,2024-02-05T14:21:13.281044
26495304,6,2024-02-05T13:33:25.143605
26506376,16,2024-02-05T06:04:34.115090
26597408,23,2024-02-05T00:56:15.586335
26631741,30,2024-02-05T09:48:59.314541
26795360,16,2024-02-05T12:01:31.672404
26877558,22,2024-02-05T00:33:16.492989
26900317,16,2024-02-05T07:45:57.593073
26935368,3,2024-02-05T11:52:47.098828
26944219,22,2024-02-05T11:28:54.143151
26955894,15,2024-02-05T23:16:05.669688
27093668,11,2024-02-05T05:27:56.819449
27099454,19,2024-02-05T18:36:02.323443
27189181,7,2024-02-05T21:29:41.150596
27242296,19,2024-02-05T19:31:10.355841
27254869,19,2024-02-05T13:11:48.717671
27409994,2,2024-02-05T04:45:18.725264
27430236,4,2024-02-05T08:00:51.607896
27668200,10,2024-02-05T11:48:05.870466
27724624,18,2024-02-05T10:02:43.545702
27779887,5,2024-02-05T06:32:37.699139
27781457,4,2024-02-05T18:21:13.805395
27808165,23,2024-02-05T01:27:18.653411
27837959,19,2024-02-05T14:32:46.339910
27865745,18,2024-02-05T23:37:28.347559
27880232,29,2024-02-05T16:17:39.074818
27888962,26,2024-02-05T00:40:48.300514
27905933,15,2024-02-05T10:02:44.870615
27969717,17,2024-02-05T18:19:50.091559
28044838,22,2024-02-05T16:04:28.125415
28047784,28,2024-02-05T17:06:09.540156
28190724,13,2024-02-05T19:18:23.587940
28238836,9,2024-02-05T05:02:00.697161
28536377,21,2024-02-05T03:28:53.814558
28781602,11,2024-02-05T23:53:55.204069
28807840,5,2024-02-05T18:15:17.616777
28913609,12,2024-02-05T03:08:42.503602
28955071,19,2024-02-05T19:34:50.329305
29020740,1,2024-02-05T19:36:00.138201
29174570,10,2024-02-05T14:33:04.830651
29210465,6,2024-02-05T04:32:07.261384
29235594,11,2024-02-05T10:13:29.739261
29242400,15,2024-02-05T23:13:28.748228
29371069,20,2024-02-05T23:23:21.899862
29441506,6,2024-02-05T16:34:52.273006
29461371,10,2024-02-05T04:31:45.110637
29531747,12,2024-02-05T02:07:15.287447
29597533,9,2024-02-05T13:28:35.709778
29737849,23,2024-02-05T04:07:13.757006
29754943,6,2024-02-05T21:22:46.290403
29761030,15,2024-02-05T03:27:29.726932
29836915,9,2024-02-05T06:22:43.595373
29948361,21,2024-02-05T23:03:10.820697
29968440,28,2024-02-05T06:58:39.097034
30019100,6,2024-02-05T04:21:32.095782
30087766,19,2024-02-05T18:18:40.015665
30288046,18,2024-02-05T10:08:36.768581
30306292,11,2024-02-05T15:50:57.372895
30359006,7,2024-02-05T07:39:21.775305
30468515,10,2024-02-05T03:18:05.313246
30556428,14,2024-02-05T11:29:29.464833
30573219,22,2024-02-05T15:46:13.109489
30684716,17,2024-02-05T11:41:32.234314
30705343,12,2024-02-05T14:54:10.544367
30720045,17,2024-02-05T18:26:41.590981
30854037,15,2024-02-05T05:18:40.131835
30964518,11,2024-02-05T01:29:21.816148
31002842,26,2024-02-05T17:45:01.454691
31260101,6,2024-02-05T00:43:47.527606
31442660,6,2024-02-05T18:42:30.344946
31510823,12,2024-02-05T22:13:38.228278
31551502,24,2024-02-05T10:47:09.587236
31690129,3,2024-02-05T10:16:50.624135
31699581,26,2024-02-05T05:25:02.815740
31707071,3,2024-02-05T11:24:28.428754
31730813,16,2024-02-05T08:54:38.937449
31737236,11,2024-02-05T15:05:52.725451
31855850,14,2024-02-05T18:52:30.995202
31871057,1,2024-02-05T22:40:56.799868
31962745,5,2024-02-05T21:10:59.239281
32009231,21,2024-02-05T18:58:32.398929
32111093,9,2024-02-05T12:09:02.789920
32256441,15,2024-02-05T18:33:34.944660
32291939,7,2024-02-05T19:10:33.765285
32299159,24,2024-02-05T16:09:16.124755
32432494,9,2024-02-05T05:57:09.529330
32634526,12,2024-02-05T10:52:59.249785
32637299,26,2024-02-05T03:11:49.145107
32864070,2,2024-02-05T03:57:37.039269
32892541,10,2024-02-05T05:30:39.706678
32944909,30,2024-02-05T02:34:16.841179
33078714,2,2024-02-05T13:27:23.412260
33172334,30,2024-02-05T17:00:04.715429
33220118,21,2024-02-05T11:02:49.683695
33281994,3,2024-02-05T23:09:17.721856
33318922,2,2024-02-05T05:03:44.906456
33402344,21,2024-02-05T16:02:45.323425
33430533,1,2024-02-05T13:49:56.395857
33497472,9,2024-02-05T10:08:18.227113
33548982,9,2024-02-05T19:53:09.280942
33610004,7,2024-02-05T17:39:47.998025
33700048,11,2024-02-05T19:13:31.893576
33792741,5,2024-02-05T17:23:31.863626
33895537,18,2024-02-05T12:51:04.165464
33939079,14,2024-02-05T01:29:29.581439
33979331,8,2024-02-05T05:55:04.898478
34003068,9,2024-02-05T03:34:26.069349
34039724,23,2024-02-05T07:53:10.912841
34200436,2,2024-02-05T14:02:22.346067
34204896,7,2024-02-05T11:53:58.778579
34267524,30,2024-02-05T23:36:55.409435
34406798,24,2024-02-05T12:33:19.968639
34430506,10,2024-02-05T02:30:44.412498
34454416,27,2024-02-05T21:00:58.233624
34510796,15,2024-02-05T04:18:12.918646
34523088,10,2024-02-05T18:56:16.702793
34609473,18,2024-02-05T04:16:34.090073
34650681,17,2024-02-05T22:47:03.805861
34670584,23,2024-02-05T14:43:21.880001
34677281,10,2024-02-05T16:38:36.240955
34801992,6,2024-02-05T09:31:41.137226
34817620,23,2024-02-05T11:35:27.767374
34912700,30,2024-02-05T21:24:20.370270
34919046,6,2024-02-05T08:52:13.818860
34921342,13,2024-02-05T01:33:44.217296
34925717,24,2024-02-05T17:01:31.287255
34996159,13,2024-02-05T16:23:15.175217
35152451,6,2024-02-05T06:54:58.822584
35218013,8,2024-02-05T15:34:13.251497
35233446,30,2024-02-05T00:27:56.811881
35260730,27,2024-02-05T20:41:54.711376
35276360,7,2024-02-05T00:20:07.785296
35300867,4,2024-02-05T15:09:31.098313
35300874,30,2024-02-05T05:05:21.794949
35393163,28,2024-02-05T14:16:10.093804
35474749,28,2024-02-05T17:33:26.198783
35548252,18,2024-02-05T09:15:39.294514
35562390,11,2024-02-05T07:21:58.947227
35625690,23,2024-02-05T09:46:29.036098
35792490,24,2024-02-05T02:41:55.496917
35965082,29,2024-02-05T11:44:54.864667
36031966,14,2024-02-05T10:23:19.401052
36045899,7,2024-02-05T13:16:09.552915
36051791,29,2024-02-05T22:07:02.966236
36259607,19,2024-02-05T09:24:48.486911
36282870,12,2024-02-05T15:44:21.229012
36374227,16,2024-02-05T19:38:07.489148
36439297,5,2024-02-05T01:25:27.444114
36455849,20,2024-02-05T07:53:15.649127
36462372,14,2024-02-05T04:13:34.305918
36498790,10,2024-02-05T10:14:03.148638
36524822,6,2024-02-05T20:44:17.937927
36579659,29,2024-02-05T01:31:12.482507
36606969,8,2024-02-05T12:08:28.629432
36669187,15,2024-02-05T17:38:05.924616
36874662,28,2024-02-05T18:32:49.990295
36883225,9,2024-02-05T02:29:40.422274
37013646,10,2024-02-05T10:02:24.413660
37036646,18,2024-02-05T20:47:36.865304
37179364,29,2024-02-05T04:35:47.567564
37203175,24,2024-02-05T07:59:32.227049
37242173,30,2024-02-05T01:21:13.529009
37265519,27,2024-02-05T08:37:28.491204
37285075,9,2024-02-05T14:03:18.310042
37325307,18,2024-02-05T02:57:38.200155
37380751,10,2024-02-05T17:45:34.355156
37381450,13,2024-02-05T06:54:20.678076
37417405,29,2024-02-05T20:36:06.946680
37483656,4,2024-02-05T02:24:55.941726
37612969,12,2024-02-05T16:39:31.704912
37846854,30,2024-02-05T21:46:01.412196
38047663,23,2024-02-05T13:09:02.477000
38129600,6,2024-02-05T02:40:43.433651
38318979,25,2024-02-05T16:59:38.171077
38371577,13,2024-02-05T17:37:10.710591
38386910,1,2024-02-05T22:27:05.049415
38497308,29,2024-02-05T09:37:18.934128
38499004,5,2024-02-05T01:59:52.829662
38615337,10,2024-02-05T08:49:05.600748
38656994,26,2024-02-05T14:25:49.646782
38690946,14,2024-02-05T19:20:15.745850
38825272,5,2024-02-05T10:11:02.594584
38902222,25,2024-02-05T15:20:45.261543
38975165,25,2024-02-05T02:54:40.867813
38977582,26,2024-02-05T18:33:21.632504
39087555,1,2024-02-05T14:11:33.415605
39144912,10,2024-02-05T22:05:14.294770
39164463,15,2024-02-05T12:34:57.230698
39229615,1,2024-02-05T17:59:52.744029
39290574,5,2024-02-05T23:39:56.464839
39292412,26,2024-02-05T03:22:10.834768
39308568,25,2024-02-05T06:31:01.430598
39362580,17,2024-02-05T18:23:42.699859
39396495,22,2024-02-05T17:16:32.573436
39449627,14,2024-02-05T03:34:51.009655
39625810,21,2024-02-05T22:29:47.075625
39700972,16,2024-02-05T04:07:33.700081
39739259,11,2024-02-05T08:29:37.562888
39774257,10,2024-02-05T05:36:14.924555
39776163,18,2024-02-05T05:06:18.150503
39791307,16,2024-02-05T21:08:14.099891
39836724,26,2024-02-05T02:29:04.645709
39919760,25,2024-02-05T03:23:24.776838
39928569,16,2024-02-05T04:17:05.796111
40069849,4,2024-02-05T00:06:58.737356
40118323,10,2024-02-05T20:52:44.185158
40121811,21,2024-02-05T13:24:06.577290
40138731,20,2024-02-05T06:02:41.369114
40249713,29,2024-02-05T09:54:23.458522
40315758,11,2024-02-05T15:09:52.913531
40325235,20,2024-02-05T12:49:15.045811
40377214,15,2024-02-05T08:43:18.453024
40387649,21,2024-02-05T14:15:27.483926
40394941,6,2024-02-05T09:40:35.140697
40438962,12,2024-02-05T17:15:42.052171
40459430,5,2024-02-05T02:03:45.846754
40460427,1,2024-02-05T13:22:14.859546
40615547,26,2024-02-05T15:35:08.059754
40638954,1,2024-02-05T20:13:09.500998
40692721,15,2024-02-05T20:28:55.933823
40712918,26,2024-02-05T07:49:17.812036
40860072,16,2024-02-05T23:08:19.555689
40872158,12,2024-02-05T17:08:51.779668
40884089,23,2024-02-05T06:01:58.868469
40997580,27,2024-02-05T18:34:47.023886
41081288,14,2024-02-05T11:26:55.428061
41085553,21,2024-02-05T20:47:31.422678
41130012,3,2024-02-05T21:43:37.125923
41148699,27,2024-02-05T15:55:55.642999
41170540,9,2024-02-05T00:05:25.327804
41187032,19,2024-02-05T21:58:06.052115
41206015,5,2024-02-05T03:55:57.187874
41242295,21,2024-02-05T16:27:37.068684
41247063,17,2024-02-05T03:17:19.898873
41297459,22,2024-02-05T02:51:52.881508
41372800,1,2024-02-05T00:21:47.677147
41389128,15,2024-02-05T01:23:33.723011
41468061,25,2024-02-05T02:43:01.339442
41504879,10,2024-02-05T20:06:06.970149
41747451,1,2024-02-05T01:46:57.424317
41766443,10,2024-02-05T10:01:32.265713
41800341,29,2024-02-05T19:55:23.500688
41810491,6,2024-02-05T01:23:34.800693
41862454,9,2024-02-05T09:24:47.633942
41936947,9,2024-02-05T07:15:28.767478
42018344,3,2024-02-05T00:27:29.627197
42018378,21,2024-02-05T22:50:32.680505
42021327,2,2024-02-05T12:28:40.623202
42082664,18,2024-02-05T14:40:08.444276
42141999,19,2024-02-05T03:48:38.580733
42200871,4,2024-02-05T22:18:32.831571
42348280,7,2024-02-05T22:26:00.937486
42413327,12,2024-02-05T19:20:38.898577
42599675,21,2024-02-05T03:58:53.935889
42631640,10,2024-02-05T14:44:28.219931
42661460,17,2024-02-05T01:45:15.344503
42724422,16,2024-02-05T05:21:09.176544
42794600,3,2024-02-05T20:28:41.151691
42823307,17,2024-02-05T17:48:23.363992
42827566,10,2024-02-05T02:15:20.739430
42914066,23,2024-02-05T17:04:35.756412
42914944,1,2024-02-05T03:08:39.460128
43018258,19,2024-02-05T22:43:22.028467
43307670,18,2024-02-05T02:51:25.654600
43576941,23,2024-02-05T18:21:11.352415
43600637,27,2024-02-05T02:41:18.540830
43705749,15,2024-02-05T13:24:45.203794
