order_id,product_id,quantity,unit_price,line_total
11220562,19,4,1.65,6.60
11220562,26,1,6.39,6.39
11365566,7,1,5.78,5.78
11365566,34,4,3.99,15.96
11704514,8,3,5.13,15.39
11704514,13,2,1.21,2.42
11704514,25,1,4.99,4.99
11704514,33,4,1.03,4.12
11721281,11,1,5.99,5.99
11721281,12,2,0.60,1.20
11721281,18,5,6.95,34.75
11721281,26,4,6.39,25.56
11721281,35,1,9.07,9.07
11747598,12,4,0.60,2.40
11747598,29,2,3.84,7.68
12073413,12,5,0.60,3.00
12073413,14,5,6.94,34.70
12073413,19,3,1.65,4.95
12073413,28,3,6.81,20.43
12161188,12,3,0.60,1.80
12161188,30,4,1.32,5.28
12224866,31,3,3.36,10.08
12347522,12,1,0.60,0.60
12354771,12,4,0.60,2.40
12354771,20,5,1.77,8.85
12564015,7,1,5.78,5.78
12564015,14,3,6.94,20.82
12564015,17,2,8.12,16.24
12656490,19,2,1.65,3.30
12656490,31,1,3.36,3.36
12656490,33,2,1.03,2.06
12851046,4,1,3.62,3.62
12851046,14,5,6.94,34.70
12851046,20,4,1.77,7.08
12987974,29,5,3.84,19.20
13120003,3,5,6.79,33.95
13120003,7,4,5.78,23.12
13120003,8,5,5.13,25.65
13295154,27,1,3.98,3.98
13686758,19,3,1.65,4.95
13824933,1,1,3.26,3.26
13824933,2,2,8.50,17.00
13824933,5,3,0.79,2.37
13824933,9,2,0.84,1.68
13824933,12,4,0.60,2.40
13846075,4,5,3.62,18.10
13846075,5,2,0.79,1.58
13846075,9,3,0.84,2.52
13846075,23,5,9.05,45.25
13878142,6,3,7.30,21.90
13878142,15,4,5.26,21.04
13878142,16,4,8.33,33.32
13878142,25,2,4.99,9.98
13884627,6,3,7.30,21.90
13898348,15,2,5.26,10.52
13898348,33,3,1.03,3.09
13989333,5,2,0.79,1.58
14235390,25,4,4.99,19.96
15215798,1,1,3.26,3.26
15215798,6,5,7.30,36.50
15215798,10,2,7.64,15.28
15598399,13,1,1.21,1.21
15598399,14,2,6.94,13.88
15598399,19,4,1.65,6.60
15598399,30,1,1.32,1.32
15729206,13,5,1.21,6.05
15729206,28,3,6.81,20.43
15729206,29,2,3.84,7.68
15729206,34,1,3.99,3.99
15942649,7,5,5.78,28.90
15942649,19,3,1.65,4.95
15942649,36,5,1.84,9.20
16022737,3,5,6.79,33.95
16022737,7,2,5.78,11.56
16022737,14,5,6.94,34.70
16022737,18,2,6.95,13.90
16022737,28,3,6.81,20.43
16154909,2,3,8.50,25.50
16154909,5,1,0.79,0.79
16154909,9,5,0.84,4.20
16154909,17,5,8.12,40.60
16154909,27,2,3.98,7.96
16325439,9,5,0.84,4.20
16325439,12,3,0.60,1.80
16551022,16,1,8.33,8.33
16630487,15,5,5.26,26.30
16630487,20,1,1.77,1.77
16630487,36,3,1.84,5.52
16843820,3,2,6.79,13.58
16843820,10,3,7.64,22.92
16843820,22,3,1.50,4.50
16989642,10,5,7.64,38.20
16989642,14,5,6.94,34.70
18249667,2,2,8.50,17.00
18249667,22,1,1.50,1.50
18249667,23,5,9.05,45.25
18598534,16,1,8.33,8.33
18857876,15,5,5.26,26.30
18857876,32,5,0.99,4.95
19080312,1,3,3.26,9.78
19080312,3,4,6.79,27.16
19080312,5,2,0.79,1.58
19080312,30,5,1.32,6.60
19176998,1,2,3.26,6.52
19176998,7,3,5.78,17.34
19176998,26,4,6.39,25.56
19176998,29,4,3.84,15.36
19285243,9,3,0.84,2.52
19285243,32,2,0.99,1.98
19397047,4,1,3.62,3.62
19397047,9,5,0.84,4.20
19397047,21,1,3.42,3.42
19397047,30,1,1.32,1.32
19483145,1,2,3.26,6.52
19483145,6,4,7.30,29.20
19483145,21,4,3.42,13.68
19518783,12,5,0.60,3.00
19518783,14,4,6.94,27.76
19518783,26,5,6.39,31.95
19518783,28,5,6.81,34.05
20426896,14,3,6.94,20.82
20426896,22,2,1.50,3.00
20426896,23,1,9.05,9.05
20426896,34,5,3.99,19.95
20566694,22,1,1.50,1.50
20566694,23,1,9.05,9.05
20566694,26,5,6.39,31.95
20566694,29,1,3.84,3.84
20566694,35,5,9.07,45.35
20704253,1,5,3.26,16.30
20704253,4,2,3.62,7.24
20704253,16,3,8.33,24.99
20948259,4,1,3.62,3.62
20948259,13,3,1.21,3.63
20948259,17,4,8.12,32.48
20948259,21,1,3.42,3.42
20948259,31,4,3.36,13.44
21324785,21,1,3.42,3.42
21401328,22,4,1.50,6.00
21401328,26,5,6.39,31.95
21401328,35,1,9.07,9.07
21790102,8,1,5.13,5.13
21790102,10,1,7.64,7.64
21790102,16,2,8.33,16.66
21790102,17,4,8.12,32.48
21790102,23,5,9.05,45.25
22016326,20,5,1.77,8.85
22016326,24,2,5.32,10.64
22016326,25,2,4.99,9.98
22052943,2,3,8.50,25.50
22052943,25,1,4.99,4.99
22052943,32,3,0.99,2.97
22226121,5,4,0.79,3.16
22226121,18,1,6.95,6.95
22226121,28,3,6.81,20.43
22393048,5,5,0.79,3.95
22393048,18,3,6.95,20.85
22393048,27,5,3.98,19.90
22509008,15,1,5.26,5.26
22641990,17,1,8.12,8.12
22641990,18,4,6.95,27.80
22732225,10,5,7.64,38.20
22732225,25,1,4.99,4.99
22732225,33,3,1.03,3.09
22920249,9,5,0.84,4.20
22920249,22,5,1.50,7.50
22920249,27,3,3.98,11.94
22920249,34,3,3.99,11.97
22920249,35,3,9.07,27.21
23038457,2,4,8.50,34.00
23038457,28,1,6.81,6.81
23058022,5,2,0.79,1.58
23058022,9,4,0.84,3.36
23058022,31,5,3.36,16.80
23192567,9,2,0.84,1.68
23192567,23,4,9.05,36.20
23192567,24,4,5.32,21.28
23192567,28,2,6.81,13.62
23212659,3,5,6.79,33.95
23212659,12,2,0.60,1.20
23212659,13,3,1.21,3.63
23212659,20,5,1.77,8.85
23212659,26,1,6.39,6.39
23358965,23,5,9.05,45.25
23358965,29,1,3.84,3.84
23358965,32,2,0.99,1.98
23358965,36,5,1.84,9.20
23420913,18,1,6.95,6.95
23420913,19,4,1.65,6.60
23420913,21,1,3.42,3.42
23512159,2,2,8.50,17.00
23512159,27,1,3.98,3.98
23633653,31,2,3.36,6.72
23659499,5,4,0.79,3.16
23659499,10,2,7.64,15.28
23659499,18,4,6.95,27.80
23659499,35,1,9.07,9.07
23685169,14,1,6.94,6.94
23685169,26,5,6.39,31.95
23685169,34,5,3.99,19.95
23820545,11,5,5.99,29.95
23820545,23,2,9.05,18.10
23820545,31,2,3.36,6.72
23820545,34,1,3.99,3.99
23916831,3,3,6.79,20.37
23963614,8,3,5.13,15.39
23963614,15,3,5.26,15.78
23963614,17,2,8.12,16.24
23963614,22,3,1.50,4.50
23963614,30,1,1.32,1.32
24204432,17,4,8.12,32.48
24204432,22,5,1.50,7.50
24204432,33,3,1.03,3.09
24228974,9,3,0.84,2.52
25176837,15,1,5.26,5.26
25176837,16,5,8.33,41.65
25176837,17,1,8.12,8.12
25176837,26,1,6.39,6.39
25176837,33,3,1.03,3.09
25547884,1,5,3.26,16.30
25547884,22,5,1.50,7.50
25547884,31,1,3.36,3.36
25547884,32,3,0.99,2.97
25616973,23,2,9.05,18.10
25616973,26,3,6.39,19.17
26170056,13,4,1.21,4.84
26223246,3,1,6.79,6.79
26223246,14,4,6.94,27.76
26223246,17,2,8.12,16.24
26223246,25,5,4.99,24.95
26223246,27,1,3.98,3.98
26247910,18,5,6.95,34.75
26365821,25,2,4.99,9.98
26428545,3,5,6.79,33.95
26428545,18,2,6.95,13.90
26428545,26,1,6.39,6.39
26428545,27,4,3.98,15.92
26521857,1,3,3.26,9.78
26521857,16,1,8.33,8.33
26521857,20,5,1.77,8.85
26521857,34,5,3.99,19.95
26521857,36,5,1.84,9.20
26613295,4,2,3.62,7.24
26613295,9,3,0.84,2.52
26613295,34,1,3.99,3.99
26613295,36,3,1.84,5.52
26676787,2,4,8.50,34.00
26676787,6,3,7.30,21.90
26676787,28,2,6.81,13.62
26731059,10,3,7.64,22.92
26731059,15,1,5.26,5.26
27439395,8,5,5.13,25.65
27439395,25,5,4.99,24.95
27439395,30,3,1.32,3.96
27439395,31,1,3.36,3.36
27528666,27,1,3.98,3.98
27682931,7,3,5.78,17.34
27682931,25,3,4.99,14.97
27711138,8,1,5.13,5.13
27711138,15,5,5.26,26.30
27763125,1,2,3.26,6.52
27763125,6,1,7.30,7.30
27763125,14,2,6.94,13.88
27763125,16,3,8.33,24.99
27763125,27,1,3.98,3.98
27778641,32,3,0.99,2.97
27842449,4,4,3.62,14.48
27842449,12,1,0.60,0.60
27842449,30,5,1.32,6.60
27842449,33,4,1.03,4.12
27842449,35,5,9.07,45.35
28143291,1,3,3.26,9.78
28143291,23,2,9.05,18.10
28143291,24,5,5.32,26.60
28143291,30,2,1.32,2.64
28543611,23,4,9.05,36.20
28543611,33,1,1.03,1.03
28903314,10,4,7.64,30.56
28903314,15,4,5.26,21.04
28903314,18,2,6.95,13.90
28903314,20,5,1.77,8.85
28903314,22,5,1.50,7.50
29054615,4,3,3.62,10.86
29054615,19,3,1.65,4.95
29054615,28,2,6.81,13.62
29054615,32,3,0.99,2.97
29234672,4,3,3.62,10.86
29234672,27,3,3.98,11.94
29269896,2,3,8.50,25.50
29269896,20,1,1.77,1.77
29269896,29,2,3.84,7.68
29269896,33,3,1.03,3.09
29442652,8,1,5.13,5.13
29442652,11,3,5.99,17.97
29442652,15,5,5.26,26.30
29442652,24,1,5.32,5.32
29442652,25,4,4.99,19.96
30082214,8,1,5.13,5.13
30082214,9,5,0.84,4.20
30191430,35,3,9.07,27.21
30476751,11,1,5.99,5.99
30476751,14,3,6.94,20.82
30663723,14,2,6.94,13.88
30663723,15,4,5.26,21.04
30663723,28,4,6.81,27.24
30842510,12,5,0.60,3.00
30842510,20,5,1.77,8.85
30842510,21,2,3.42,6.84
30842510,27,2,3.98,7.96
30898898,13,4,1.21,4.84
30898898,16,3,8.33,24.99
31365293,8,4,5.13,20.52
31365293,15,1,5.26,5.26
31365293,26,3,6.39,19.17
31365293,30,1,1.32,1.32
31365293,33,5,1.03,5.15
31548560,2,4,8.50,34.00
31548560,14,3,6.94,20.82
31548560,19,2,1.65,3.30
32118989,10,2,7.64,15.28
32118989,14,1,6.94,6.94
32118989,16,2,8.33,16.66
32118989,34,3,3.99,11.97
32466509,2,3,8.50,25.50
32466509,19,4,1.65,6.60
32466509,25,2,4.99,9.98
32637148,13,2,1.21,2.42
32637148,22,3,1.50,4.50
32637148,33,3,1.03,3.09
32637148,36,2,1.84,3.68
32651625,1,4,3.26,13.04
32651625,14,2,6.94,13.88
32651625,19,1,1.65,1.65
32651625,25,2,4.99,9.98
32774668,27,2,3.98,7.96
32816710,18,1,6.95,6.95
33100238,17,2,8.12,16.24
33100238,23,4,9.05,36.20
33100238,36,1,1.84,1.84
33264432,3,3,6.79,20.37
33264432,19,5,1.65,8.25
33264432,22,4,1.50,6.00
33264432,24,3,5.32,15.96
33448001,4,4,3.62,14.48
33448001,29,5,3.84,19.20
33785926,19,4,1.65,6.60
33785926,23,3,9.05,27.15
33881384,7,2,5.78,11.56
33881384,30,5,1.32,6.60
34001148,8,4,5.13,20.52
34001148,10,2,7.64,15.28
34001148,23,1,9.05,9.05
34001148,24,5,5.32,26.60
34001148,26,2,6.39,12.78
34122017,14,3,6.94,20.82
34607486,7,4,5.78,23.12
34607486,23,5,9.05,45.25
34607486,27,2,3.98,7.96
34607486,31,3,3.36,10.08
34747318,28,3,6.81,20.43
35052985,11,2,5.99,11.98
35052985,16,5,8.33,41.65
35186238,13,4,1.21,4.84
35186238,22,2,1.50,3.00
35543275,3,5,6.79,33.95
35543275,18,4,6.95,27.80
35543275,28,5,6.81,34.05
35543275,31,2,3.36,6.72
35543275,35,1,9.07,9.07
35614444,17,3,8.12,24.36
35614444,20,2,1.77,3.54
35957482,4,4,3.62,14.48
35957482,7,2,5.78,11.56
35957482,21,2,3.42,6.84
35970440,4,2,3.62,7.24
35970440,13,2,1.21,2.42
35970440,28,3,6.81,20.43
36172959,8,4,5.13,20.52
36172959,9,4,0.84,3.36
36172959,23,3,9.05,27.15
36259873,13,1,1.21,1.21
36450892,9,3,0.84,2.52
36450892,14,2,6.94,13.88
36557059,1,5,3.26,16.30
36557059,7,1,5.78,5.78
36557059,9,3,0.84,2.52
36557059,34,2,3.99,7.98
36557059,36,3,1.84,5.52
37232877,5,4,0.79,3.16
37232877,9,2,0.84,1.68
37356340,6,4,7.30,29.20
37356340,7,5,5.78,28.90
37356340,19,5,1.65,8.25
37827254,4,1,3.62,3.62
37827254,11,4,5.99,23.96
37827254,14,4,6.94,27.76
37827254,29,5,3.84,19.20
37827254,32,4,0.99,3.96
37974709,1,1,3.26,3.26
37974709,4,1,3.62,3.62
37974709,7,5,5.78,28.90
37974709,11,5,5.99,29.95
37974709,32,4,0.99,3.96
38009529,1,5,3.26,16.30
38009529,5,3,0.79,2.37
38009529,20,1,1.77,1.77
38009529,24,3,5.32,15.96
38053553,3,2,6.79,13.58
38053553,4,2,3.62,7.24
38053553,10,5,7.64,38.20
38207976,11,1,5.99,5.99
38207976,21,2,3.42,6.84
38207976,23,4,9.05,36.20
38207976,29,5,3.84,19.20
38602677,6,3,7.30,21.90
38602677,16,4,8.33,33.32
38602677,31,3,3.36,10.08
38602677,36,3,1.84,5.52
38642639,26,3,6.39,19.17
38642639,28,3,6.81,20.43
38642639,32,5,0.99,4.95
38895443,2,5,8.50,42.50
38895443,34,1,3.99,3.99
39092502,5,2,0.79,1.58
39092502,9,3,0.84,2.52
39092502,30,5,1.32,6.60
39092502,34,4,3.99,15.96
39123409,4,4,3.62,14.48
39173671,7,2,5.78,11.56
39388803,9,3,0.84,2.52
39388803,11,5,5.99,29.95
39388803,28,4,6.81,27.24
39653029,13,5,1.21,6.05
39653029,16,4,8.33,33.32
39653029,24,1,5.32,5.32
39653029,27,1,3.98,3.98
39653029,28,4,6.81,27.24
39830999,13,5,1.21,6.05
39830999,36,2,1.84,3.68
39914862,1,2,3.26,6.52
39914862,8,3,5.13,15.39
40033410,1,5,3.26,16.30
40033410,19,3,1.65,4.95
40033410,27,4,3.98,15.92
40033410,29,4,3.84,15.36
40038130,4,2,3.62,7.24
40038130,7,1,5.78,5.78
40038130,16,5,8.33,41.65
40038130,24,2,5.32,10.64
40364430,2,4,8.50,34.00
40364430,6,1,7.30,7.30
40364430,9,3,0.84,2.52
40364430,27,4,3.98,15.92
40364430,31,5,3.36,16.80
40593111,9,2,0.84,1.68
40593111,19,4,1.65,6.60
40593111,21,3,3.42,10.26
40629228,3,5,6.79,33.95
40629228,4,5,3.62,18.10
40629228,22,5,1.50,7.50
40629228,23,5,9.05,45.25
40936762,3,5,6.79,33.95
40936762,6,5,7.30,36.50
40936762,27,1,3.98,3.98
40936762,30,1,1.32,1.32
40954824,3,4,6.79,27.16
40954824,21,5,3.42,17.10
40954824,27,1,3.98,3.98
40954824,34,1,3.99,3.99
41010319,21,3,3.42,10.26
41676176,5,5,0.79,3.95
41676176,8,1,5.13,5.13
41897403,26,1,6.39,6.39
41897403,27,3,3.98,11.94
41897403,35,3,9.07,27.21
41946639,3,4,6.79,27.16
41946639,10,4,7.64,30.56
41946639,32,2,0.99,1.98
42113318,31,1,3.36,3.36
42307893,11,1,5.99,5.99
42307893,12,2,0.60,1.20
42307893,21,3,3.42,10.26
42307893,31,5,3.36,16.80
42337962,9,4,0.84,3.36
42337962,27,1,3.98,3.98
42337962,33,1,1.03,1.03
42728079,11,5,5.99,29.95
42728079,24,5,5.32,26.60
43147947,5,3,0.79,2.37
43147947,13,5,1.21,6.05
43147947,30,5,1.32,6.60
43147947,32,4,0.99,3.96
43638587,9,5,0.84,4.20
43638587,16,2,8.33,16.66
43823837,25,5,4.99,24.95
43916214,3,5,6.79,33.95
43916214,6,5,7.30,36.50
43916214,18,4,6.95,27.80
43916214,21,5,3.42,17.10
43916214,33,4,1.03,4.12
44922566,6,1,7.30,7.30
44922566,16,2,8.33,16.66
44922566,22,4,1.50,6.00
45197213,33,2,1.03,2.06
45359137,12,3,0.60,1.80
45359137,17,4,8.12,32.48
45359137,24,4,5.32,21.28
45712180,15,5,5.26,26.30
45712180,16,2,8.33,16.66
45712180,20,5,1.77,8.85
45712180,22,4,1.50,6.00
45712180,24,2,5.32,10.64
45733391,23,5,9.05,45.25
45733391,33,1,1.03,1.03
45795627,6,1,7.30,7.30
45795627,16,3,8.33,24.99
45795627,17,3,8.12,24.36
46023778,22,3,1.50,4.50
46023778,28,3,6.81,20.43
46218773,7,2,5.78,11.56
46218773,25,5,4.99,24.95
46218773,26,3,6.39,19.17
46218773,33,1,1.03,1.03
46218773,36,1,1.84,1.84
46501707,6,3,7.30,21.90
46501707,14,2,6.94,13.88
46501707,25,1,4.99,4.99
46501707,29,1,3.84,3.84
46591472,28,1,6.81,6.81
46869316,6,2,7.30,14.60
46869316,25,2,4.99,9.98
46890326,15,4,5.26,21.04
47426702,26,2,6.39,12.78
47426702,34,3,3.99,11.97
47440270,7,5,5.78,28.90
47440270,14,4,6.94,27.76
47440270,20,5,1.77,8.85
47440270,32,5,0.99,4.95
47598976,5,1,0.79,0.79
47598976,32,3,0.99,2.97
48011879,19,5,1.65,8.25
48011879,24,1,5.32,5.32
48011879,26,5,6.39,31.95
48011879,31,2,3.36,6.72
48145243,7,3,5.78,17.34
48145243,26,4,6.39,25.56
48145243,36,1,1.84,1.84
48631230,7,3,5.78,17.34
48631230,9,4,0.84,3.36
49038884,21,3,3.42,10.26
49038884,23,1,9.05,9.05
49038884,29,5,3.84,19.20
49314733,15,2,5.26,10.52
49314733,21,3,3.42,10.26
49314733,32,4,0.99,3.96
49461320,17,2,8.12,16.24
49597012,5,5,0.79,3.95
49597012,30,3,1.32,3.96
49597012,36,1,1.84,1.84
49781196,2,5,8.50,42.50
49794884,3,4,6.79,27.16
49960523,2,3,8.50,25.50
49960523,23,1,9.05,9.05
49960523,26,2,6.39,12.78
49960523,33,4,1.03,4.12
50288893,1,2,3.26,6.52
50288893,20,1,1.77,1.77
50428950,8,2,5.13,10.26
50428950,11,1,5.99,5.99
50428950,25,2,4.99,9.98
50428950,29,2,3.84,7.68
50428950,36,4,1.84,7.36
50578730,6,4,7.30,29.20
50578730,16,4,8.33,33.32
50578730,18,4,6.95,27.80
50578730,19,4,1.65,6.60
50578730,32,2,0.99,1.98
50697398,5,1,0.79,0.79
50697398,12,3,0.60,1.80
50697398,28,2,6.81,13.62
50697398,29,1,3.84,3.84
50697398,32,3,0.99,2.97
50736658,24,2,5.32,10.64
50736658,26,1,6.39,6.39
50779226,6,4,7.30,29.20
50779226,15,4,5.26,21.04
51032250,26,5,6.39,31.95
51640929,1,1,3.26,3.26
51640929,9,1,0.84,0.84
51640929,23,1,9.05,9.05
51640929,31,1,3.36,3.36
51659663,11,2,5.99,11.98
51659663,24,5,5.32,26.60
51765673,11,4,5.99,23.96
51765673,17,3,8.12,24.36
51765673,25,1,4.99,4.99
51765673,33,1,1.03,1.03
52124618,15,4,5.26,21.04
52124618,21,5,3.42,17.10
52124618,23,3,9.05,27.15
52213040,10,4,7.64,30.56
52213040,28,2,6.81,13.62
52213040,32,2,0.99,1.98
52223822,32,1,0.99,0.99
52432159,9,3,0.84,2.52
52597849,3,4,6.79,27.16
52597849,18,3,6.95,20.85
52597849,20,1,1.77,1.77
52597849,22,5,1.50,7.50
53159504,3,2,6.79,13.58
53159504,17,2,8.12,16.24
53159504,25,5,4.99,24.95
53159504,27,3,3.98,11.94
53251939,15,5,5.26,26.30
53251939,36,4,1.84,7.36
53308800,15,2,5.26,10.52
53308800,18,1,6.95,6.95
53308800,24,4,5.32,21.28
53308800,27,2,3.98,7.96
53308800,28,4,6.81,27.24
53891679,11,5,5.99,29.95
53930017,25,5,4.99,24.95
53966749,14,5,6.94,34.70
53966749,18,3,6.95,20.85
53966749,19,3,1.65,4.95
54000684,13,4,1.21,4.84
54000684,16,1,8.33,8.33
54000684,25,2,4.99,9.98
54000684,34,1,3.99,3.99
54000684,35,4,9.07,36.28
54324045,2,3,8.50,25.50
54324045,11,4,5.99,23.96
54324045,20,2,1.77,3.54
54324045,21,5,3.42,17.10
54324045,25,4,4.99,19.96
54330937,18,1,6.95,6.95
54330937,35,1,9.07,9.07
54561043,10,3,7.64,22.92
54576175,20,4,1.77,7.08
54588062,21,2,3.42,6.84
54588062,25,1,4.99,4.99
54592577,1,4,3.26,13.04
54592577,15,2,5.26,10.52
54592577,17,1,8.12,8.12
54592577,25,5,4.99,24.95
54592577,26,1,6.39,6.39
55036574,9,1,0.84,0.84
55314731,7,3,5.78,17.34
55314731,14,1,6.94,6.94
55314731,31,3,3.36,10.08
55314731,33,3,1.03,3.09
55510035,28,3,6.81,20.43
55963252,17,2,8.12,16.24
55973870,1,2,3.26,6.52
55973870,15,2,5.26,10.52
55973870,29,2,3.84,7.68
55973870,31,1,3.36,3.36
56140160,8,4,5.13,20.52
56140160,19,5,1.65,8.25
56140160,35,5,9.07,45.35
56355519,2,3,8.50,25.50
56355519,9,3,0.84,2.52
56355519,16,5,8.33,41.65
56355519,26,5,6.39,31.95
56416761,23,4,9.05,36.20
56416761,24,5,5.32,26.60
56416761,29,1,3.84,3.84
56416761,30,1,1.32,1.32
56416761,32,5,0.99,4.95
56433299,4,1,3.62,3.62
56433299,29,5,3.84,19.20
56433299,36,5,1.84,9.20
56658833,6,3,7.30,21.90
56658833,8,3,5.13,15.39
56658833,29,4,3.84,15.36
56658833,31,5,3.36,16.80
56748453,4,4,3.62,14.48
56748453,6,1,7.30,7.30
56748453,27,1,3.98,3.98
56748453,30,4,1.32,5.28
56748453,31,5,3.36,16.80
56870985,29,1,3.84,3.84
56870985,31,3,3.36,10.08
57079674,3,5,6.79,33.95
57079674,24,2,5.32,10.64
57079674,26,2,6.39,12.78
57617544,8,4,5.13,20.52
57617544,18,3,6.95,20.85
57617544,29,2,3.84,7.68
57839141,2,1,8.50,8.50
57839141,9,3,0.84,2.52
57839141,14,5,6.94,34.70
57884547,19,2,1.65,3.30
57884547,33,5,1.03,5.15
58030063,10,4,7.64,30.56
58030063,18,2,6.95,13.90
58030063,28,2,6.81,13.62
58037166,2,4,8.50,34.00
58037166,6,4,7.30,29.20
58113490,1,4,3.26,13.04
58113490,9,4,0.84,3.36
58113490,30,1,1.32,1.32
58204947,23,4,9.05,36.20
58204947,34,1,3.99,3.99
58274448,10,4,7.64,30.56
58274448,15,5,5.26,26.30
58274448,25,5,4.99,24.95
58274448,28,3,6.81,20.43
58658914,4,3,3.62,10.86
58658914,19,2,1.65,3.30
58658914,23,2,9.05,18.10
58658914,24,3,5.32,15.96
58658914,25,3,4.99,14.97
59051085,1,1,3.26,3.26
59051085,5,2,0.79,1.58
59051085,7,1,5.78,5.78
59051085,26,4,6.39,25.56
59051085,35,4,9.07,36.28
