order_id,product_id,quantity,unit_price,line_total
2353970,9,2,0.84,1.68
2353970,21,3,3.42,10.26
2353970,24,1,5.32,5.32
2436411,14,4,6.94,27.76
2436411,23,1,9.05,9.05
2436411,31,1,3.36,3.36
2436411,32,3,0.99,2.97
2588223,9,1,0.84,0.84
2588223,20,5,1.77,8.85
2746544,2,2,8.50,17.00
2746544,13,2,1.21,2.42
2746544,23,1,9.05,9.05
2746544,25,4,4.99,19.96
2746544,27,2,3.98,7.96
2867114,1,2,3.26,6.52
2926407,4,1,3.62,3.62
2981633,31,3,3.36,10.08
2981633,33,5,1.03,5.15
2987249,4,3,3.62,10.86
2987249,13,4,1.21,4.84
2987249,14,5,6.94,34.70
2987249,31,5,3.36,16.80
3018218,4,2,3.62,7.24
3198665,12,2,0.60,1.20
3243468,1,3,3.26,9.78
3243468,3,1,6.79,6.79
3243468,8,4,5.13,20.52
3381798,12,1,0.60,0.60
3392203,3,3,6.79,20.37
3401725,3,5,6.79,33.95
3401725,8,5,5.13,25.65
3401725,25,1,4.99,4.99
3401725,29,5,3.84,19.20
3401725,34,3,3.99,11.97
3592062,7,2,5.78,11.56
3592062,17,1,8.12,8.12
3592062,32,5,0.99,4.95
3907294,4,5,3.62,18.10
3907294,9,3,0.84,2.52
3907294,14,5,6.94,34.70
3907294,36,2,1.84,3.68
3908277,14,5,6.94,34.70
3908277,25,2,4.99,9.98
3999924,11,4,5.99,23.96
3999924,15,5,5.26,26.30
3999924,19,2,1.65,3.30
3999924,31,1,3.36,3.36
4011382,15,5,5.26,26.30
4011382,20,1,1.77,1.77
4028696,1,4,3.26,13.04
4028696,10,2,7.64,15.28
4028696,27,1,3.98,3.98
4028696,32,3,0.99,2.97
4102984,4,1,3.62,3.62
4102984,13,4,1.21,4.84
4102984,20,5,1.77,8.85
4102984,28,2,6.81,13.62
4183361,4,2,3.62,7.24
4183361,5,5,0.79,3.95
4183361,8,3,5.13,15.39
4183361,26,1,6.39,6.39
4183361,31,5,3.36,16.80
4262267,5,3,0.79,2.37
4262267,32,4,0.99,3.96
4526930,6,1,7.30,7.30
4526930,13,3,1.21,3.63
4526930,17,3,8.12,24.36
4526930,33,4,1.03,4.12
4585615,22,4,1.50,6.00
4585615,25,5,4.99,24.95
4585615,27,5,3.98,19.90
4690768,12,4,0.60,2.40
4690768,16,1,8.33,8.33
4690768,27,4,3.98,15.92
4690768,28,4,6.81,27.24
4690768,29,3,3.84,11.52
4719554,15,3,5.26,15.78
4719554,20,5,1.77,8.85
4817637,6,2,7.30,14.60
4817637,27,2,3.98,7.96
4866580,8,3,5.13,15.39
4866580,10,5,7.64,38.20
4866580,16,3,8.33,24.99
4866580,29,3,3.84,11.52
4976667,8,2,5.13,10.26
4976667,11,1,5.99,5.99
4976667,18,5,6.95,34.75
4976667,29,5,3.84,19.20
5080891,7,5,5.78,28.90
5080891,25,3,4.99,14.97
5080891,26,5,6.39,31.95
5214418,10,1,7.64,7.64
5214418,14,1,6.94,6.94
5214418,31,1,3.36,3.36
5214418,35,1,9.07,9.07
5448393,9,5,0.84,4.20
5448393,10,4,7.64,30.56
5448393,16,5,8.33,41.65
5448393,25,5,4.99,24.95
5491634,23,1,9.05,9.05
5491634,25,1,4.99,4.99
5491634,34,4,3.99,15.96
5506859,1,2,3.26,6.52
5506859,4,1,3.62,3.62
5506859,5,5,0.79,3.95
5506859,30,3,1.32,3.96
5506859,36,1,1.84,1.84
5520657,20,1,1.77,1.77
5768714,5,3,0.79,2.37
5770268,5,4,0.79,3.16
5770268,17,2,8.12,16.24
5770268,26,4,6.39,25.56
5789205,20,3,1.77,5.31
5789205,24,4,5.32,21.28
5789205,28,5,6.81,34.05
5963095,30,5,1.32,6.60
5989040,30,1,1.32,1.32
6211810,2,3,8.50,25.50
6211810,7,2,5.78,11.56
6211810,13,5,1.21,6.05
6211810,18,3,6.95,20.85
6211810,24,2,5.32,10.64
6221556,20,5,1.77,8.85
6312052,22,1,1.50,1.50
6376045,7,4,5.78,23.12
6376045,16,2,8.33,16.66
6376045,27,2,3.98,7.96
6416546,23,2,9.05,18.10
6440220,24,4,5.32,21.28
6440220,36,4,1.84,7.36
6464345,30,2,1.32,2.64
6856097,4,4,3.62,14.48
6856097,18,3,6.95,20.85
6856097,20,1,1.77,1.77
6856097,27,1,3.98,3.98
6877876,21,2,3.42,6.84
6877876,22,4,1.50,6.00
6877876,23,1,9.05,9.05
6877876,27,2,3.98,7.96
6877876,28,4,6.81,27.24
6906798,13,1,1.21,1.21
6906798,14,4,6.94,27.76
6906798,17,3,8.12,24.36
6967066,4,2,3.62,7.24
6967066,8,5,5.13,25.65
6967066,20,2,1.77,3.54
7034747,11,1,5.99,5.99
7034747,13,3,1.21,3.63
7034747,26,1,6.39,6.39
7150678,3,5,6.79,33.95
7150678,17,3,8.12,24.36
7578968,5,4,0.79,3.16
7578968,9,1,0.84,0.84
7578968,28,1,6.81,6.81
7578968,34,4,3.99,15.96
7693306,14,3,6.94,20.82
7728093,18,5,6.95,34.75
7728093,28,1,6.81,6.81
7885237,20,1,1.77,1.77
7885237,24,5,5.32,26.60
7924541,9,4,0.84,3.36
7924541,15,5,5.26,26.30
7924541,21,4,3.42,13.68
7924541,24,1,5.32,5.32
8058896,9,1,0.84,0.84
8058896,14,1,6.94,6.94
8058896,21,3,3.42,10.26
8119206,1,5,3.26,16.30
8119206,3,5,6.79,33.95
8119206,8,1,5.13,5.13
8119206,23,2,9.05,18.10
8119206,31,5,3.36,16.80
8129533,1,1,3.26,3.26
8129533,22,4,1.50,6.00
8129533,36,2,1.84,3.68
8241575,8,3,5.13,15.39
8241575,12,5,0.60,3.00
8241575,18,1,6.95,6.95
8241575,21,3,3.42,10.26
8267253,1,1,3.26,3.26
8267253,21,4,3.42,13.68
8267253,24,1,5.32,5.32
8267253,32,3,0.99,2.97
8301443,20,3,1.77,5.31
8301443,24,4,5.32,21.28
8330139,35,1,9.07,9.07
8332096,6,5,7.30,36.50
8332096,12,3,0.60,1.80
8349218,3,3,6.79,20.37
8349218,36,1,1.84,1.84
8368473,2,4,8.50,34.00
8368473,3,5,6.79,33.95
8368473,4,2,3.62,7.24
8368473,13,4,1.21,4.84
8368473,30,4,1.32,5.28
8394652,23,5,9.05,45.25
8394652,32,1,0.99,0.99
8434163,20,3,1.77,5.31
8434163,22,2,1.50,3.00
8443382,1,2,3.26,6.52
8443382,3,2,6.79,13.58
8471644,22,1,1.50,1.50
8528790,11,5,5.99,29.95
8528790,13,3,1.21,3.63
8528790,21,3,3.42,10.26
8528790,25,1,4.99,4.99
8554578,7,1,5.78,5.78
8554578,13,1,1.21,1.21
8554578,31,3,3.36,10.08
8738644,5,3,0.79,2.37
8738644,6,1,7.30,7.30
8738644,15,4,5.26,21.04
8738644,16,3,8.33,24.99
8738644,17,5,8.12,40.60
8757510,20,4,1.77,7.08
8757510,29,4,3.84,15.36
8757510,30,5,1.32,6.60
8767062,1,5,3.26,16.30
8767062,3,2,6.79,13.58
8767062,6,5,7.30,36.50
8767062,31,5,3.36,16.80
8767062,34,2,3.99,7.98
8785922,6,3,7.30,21.90
8785922,21,1,3.42,3.42
8785922,27,4,3.98,15.92
8785922,34,4,3.99,15.96
8835800,3,3,6.79,20.37
8835800,4,1,3.62,3.62
8910670,5,1,0.79,0.79
8910670,28,4,6.81,27.24
8910670,30,1,1.32,1.32
8910670,35,4,9.07,36.28
8910670,36,1,1.84,1.84
9070791,1,3,3.26,9.78
9070791,9,4,0.84,3.36
9070791,33,4,1.03,4.12
9070791,34,3,3.99,11.97
9109222,5,1,0.79,0.79
9109222,10,1,7.64,7.64
9109222,34,3,3.99,11.97
9189956,4,1,3.62,3.62
9189956,5,4,0.79,3.16
9189956,11,3,5.99,17.97
9189956,33,1,1.03,1.03
9189956,34,5,3.99,19.95
9220863,5,5,0.79,3.95
9220863,18,3,6.95,20.85
9220863,22,1,1.50,1.50
9220863,33,4,1.03,4.12
9244045,5,2,0.79,1.58
9244045,15,5,5.26,26.30
9244045,16,4,8.33,33.32
9244045,34,1,3.99,3.99
9265034,8,1,5.13,5.13
9265034,11,1,5.99,5.99
9316725,18,3,6.95,20.85
9372581,8,1,5.13,5.13
9373945,1,4,3.26,13.04
9373945,6,3,7.30,21.90
9373945,10,4,7.64,30.56
9373945,30,4,1.32,5.28
9418832,6,2,7.30,14.60
9418832,18,3,6.95,20.85
9418832,27,3,3.98,11.94
9474356,15,4,5.26,21.04
9474356,27,4,3.98,15.92
9481098,2,2,8.50,17.00
9481098,11,2,5.99,11.98
9481098,19,1,1.65,1.65
9481098,36,5,1.84,9.20
9487474,3,4,6.79,27.16
9487474,10,5,7.64,38.20
9487474,14,1,6.94,6.94
9487474,21,4,3.42,13.68
9487474,36,4,1.84,7.36
9543174,19,5,1.65,8.25
9543174,22,5,1.50,7.50
9543174,26,4,6.39,25.56
9543174,34,4,3.99,15.96
9569082,21,4,3.42,13.68
9615442,10,1,7.64,7.64
9615442,26,1,6.39,6.39
9615442,30,5,1.32,6.60
9669326,6,3,7.30,21.90
9669326,12,4,0.60,2.40
9709294,7,4,5.78,23.12
9709294,12,4,0.60,2.40
9709294,17,5,8.12,40.60
9709294,28,3,6.81,20.43
9709294,29,5,3.84,19.20
9869124,9,4,0.84,3.36
9869124,17,5,8.12,40.60
9869124,18,4,6.95,27.80
9944961,5,5,0.79,3.95
10017819,6,3,7.30,21.90
10017819,7,3,5.78,17.34
10017819,24,2,5.32,10.64
10191504,35,5,9.07,45.35
10221395,11,4,5.99,23.96
10516589,11,5,5.99,29.95
10516589,17,3,8.12,24.36
10516589,19,3,1.65,4.95
10516589,28,4,6.81,27.24
10662188,17,5,8.12,40.60
10662188,23,1,9.05,9.05
10662188,26,5,6.39,31.95
10662188,34,4,3.99,15.96
10862155,12,1,0.60,0.60
10988501,9,3,0.84,2.52
10988501,15,3,5.26,15.78
10988501,19,5,1.65,8.25
11042073,9,3,0.84,2.52
11042073,11,3,5.99,17.97
11042073,18,4,6.95,27.80
11042073,23,1,9.05,9.05
11119355,12,4,0.60,2.40
11119355,26,3,6.39,19.17
11119355,29,4,3.84,15.36
11119355,30,3,1.32,3.96
11119355,35,4,9.07,36.28
11215351,13,2,1.21,2.42
11215351,19,3,1.65,4.95
11215351,29,4,3.84,15.36
11215351,35,3,9.07,27.21
11289289,3,4,6.79,27.16
11289289,18,4,6.95,27.80
11289289,21,4,3.42,13.68
11289289,35,1,9.07,9.07
11366187,12,2,0.60,1.20
11366187,20,3,1.77,5.31
11366187,25,2,4.99,9.98
11432422,9,1,0.84,0.84
11432422,27,3,3.98,11.94
11432422,32,2,0.99,1.98
11480674,13,5,1.21,6.05
11480674,14,3,6.94,20.82
11480674,31,1,3.36,3.36
11480674,32,5,0.99,4.95
11497409,9,3,0.84,2.52
11497409,10,4,7.64,30.56
11497409,13,2,1.21,2.42
11497409,20,2,1.77,3.54
11497409,28,5,6.81,34.05
11607028,10,1,7.64,7.64
11682097,12,4,0.60,2.40
11682097,27,1,3.98,3.98
11704547,8,4,5.13,20.52
11704547,13,1,1.21,1.21
11704547,22,3,1.50,4.50
11737806,10,4,7.64,30.56
11737806,14,4,6.94,27.76
11737806,29,1,3.84,3.84
11737806,33,4,1.03,4.12
11943142,5,2,0.79,1.58
11943142,6,1,7.30,7.30
11943142,19,1,1.65,1.65
11943142,25,4,4.99,19.96
11943142,35,5,9.07,45.35
11960907,22,3,1.50,4.50
12124823,10,3,7.64,22.92
12124823,23,3,9.05,27.15
12295077,6,1,7.30,7.30
12295077,7,2,5.78,11.56
12295077,27,5,3.98,19.90
12295077,28,3,6.81,20.43
12295077,32,5,0.99,4.95
12358050,5,1,0.79,0.79
12358050,13,3,1.21,3.63
12358050,17,4,8.12,32.48
12358050,31,1,3.36,3.36
12358050,36,4,1.84,7.36
12365456,2,1,8.50,8.50
12365456,16,5,8.33,41.65
12365456,23,3,9.05,27.15
12365456,33,2,1.03,2.06
12494317,5,2,0.79,1.58
12494317,9,2,0.84,1.68
12494317,28,2,6.81,13.62
12502315,5,3,0.79,2.37
12502315,18,4,6.95,27.80
12502315,30,4,1.32,5.28
12502315,35,1,9.07,9.07
12509924,17,2,8.12,16.24
12509924,19,5,1.65,8.25
12513347,14,4,6.94,27.76
12513347,20,5,1.77,8.85
12513347,24,3,5.32,15.96
12513347,31,2,3.36,6.72
12603962,30,1,1.32,1.32
12603962,33,3,1.03,3.09
12684180,5,1,0.79,0.79
12684180,12,5,0.60,3.00
12717431,22,3,1.50,4.50
12808180,7,2,5.78,11.56
12808180,10,1,7.64,7.64
12808180,22,2,1.50,3.00
12808180,26,5,6.39,31.95
12939594,14,1,6.94,6.94
12939594,33,2,1.03,2.06
12966530,3,3,6.79,20.37
12966530,11,2,5.99,11.98
12966530,28,1,6.81,6.81
12966530,30,4,1.32,5.28
12994835,19,1,1.65,1.65
12994835,33,2,1.03,2.06
13018688,6,3,7.30,21.90
13018688,9,5,0.84,4.20
13018688,12,5,0.60,3.00
13018688,23,3,9.05,27.15
13080633,5,4,0.79,3.16
13080633,8,1,5.13,5.13
13080633,11,1,5.99,5.99
13080633,19,4,1.65,6.60
13080633,20,2,1.77,3.54
13353056,31,3,3.36,10.08
13382214,2,1,8.50,8.50
13382214,15,3,5.26,15.78
13407589,26,3,6.39,19.17
13407589,27,5,3.98,19.90
13429308,14,4,6.94,27.76
13429308,17,4,8.12,32.48
13429308,25,2,4.99,9.98
13490489,6,2,7.30,14.60
13490489,9,2,0.84,1.68
13490489,21,1,3.42,3.42
13490489,26,1,6.39,6.39
13531485,4,2,3.62,7.24
13531485,5,1,0.79,0.79
13531485,13,5,1.21,6.05
13531485,15,4,5.26,21.04
13531485,19,1,1.65,1.65
13670706,1,3,3.26,9.78
13670706,11,5,5.99,29.95
13670706,30,1,1.32,1.32
13670706,33,4,1.03,4.12
13670706,34,3,3.99,11.97
14177096,4,1,3.62,3.62
14177096,10,4,7.64,30.56
14177096,34,5,3.99,19.95
14202605,4,3,3.62,10.86
14202605,9,2,0.84,1.68
14202605,20,4,1.77,7.08
14202605,21,3,3.42,10.26
14202605,28,4,6.81,27.24
14275674,3,5,6.79,33.95
14484602,4,1,3.62,3.62
14484602,24,1,5.32,5.32
14666264,2,4,8.50,34.00
14666264,24,3,5.32,15.96
14666264,32,2,0.99,1.98
14666264,33,4,1.03,4.12
14704923,4,4,3.62,14.48
14704923,24,1,5.32,5.32
14727478,6,4,7.30,29.20
14727478,12,1,0.60,0.60
14758315,29,3,3.84,11.52
14758315,30,1,1.32,1.32
14810672,18,1,6.95,6.95
14810672,22,3,1.50,4.50
14810672,25,2,4.99,9.98
14810672,26,5,6.39,31.95
15010712,11,3,5.99,17.97
15010712,20,4,1.77,7.08
15074958,3,5,6.79,33.95
15074958,4,1,3.62,3.62
15074958,6,5,7.30,36.50
15074958,9,4,0.84,3.36
15074958,15,4,5.26,21.04
15112321,26,5,6.39,31.95
15112321,30,5,1.32,6.60
15112321,33,3,1.03,3.09
15112321,35,5,9.07,45.35
15169247,6,5,7.30,36.50
15280385,5,4,0.79,3.16
15280385,8,4,5.13,20.52
15280385,33,3,1.03,3.09
15290384,21,3,3.42,10.26
15617096,2,1,8.50,8.50
15617096,7,2,5.78,11.56
15617096,10,5,7.64,38.20
15617096,21,2,3.42,6.84
15661755,6,4,7.30,29.20
15661755,11,3,5.99,17.97
15661755,16,2,8.33,16.66
15750791,14,3,6.94,20.82
15771550,11,5,5.99,29.95
15771550,12,3,0.60,1.80
15771550,13,1,1.21,1.21
15771550,25,1,4.99,4.99
15877863,24,5,5.32,26.60
15877863,31,2,3.36,6.72
15877863,34,3,3.99,11.97
15892466,16,5,8.33,41.65
15892466,20,3,1.77,5.31
15916091,2,4,8.50,34.00
15916091,12,1,0.60,0.60
15916091,29,2,3.84,7.68
15922876,15,3,5.26,15.78
15982407,4,5,3.62,18.10
15982407,19,2,1.65,3.30
15982407,21,5,3.42,17.10
15982407,33,3,1.03,3.09
15990266,6,2,7.30,14.60
15990266,8,2,5.13,10.26
15990266,10,5,7.64,38.20
16005753,7,4,5.78,23.12
16068657,8,5,5.13,25.65
16068657,18,5,6.95,34.75
16068657,32,4,0.99,3.96
16290973,34,2,3.99,7.98
16294253,26,1,6.39,6.39
16294253,28,4,6.81,27.24
16299620,6,4,7.30,29.20
16299620,15,3,5.26,15.78
16299620,23,4,9.05,36.20
16317642,3,5,6.79,33.95
16317642,11,2,5.99,11.98
16317642,14,2,6.94,13.88
16317642,27,1,3.98,3.98
16317642,29,2,3.84,7.68
16446955,1,2,3.26,6.52
16446955,22,4,1.50,6.00
16540887,11,5,5.99,29.95
16540887,16,2,8.33,16.66
16540887,24,3,5.32,15.96
16540887,28,4,6.81,27.24
16574531,6,4,7.30,29.20
16574531,11,5,5.99,29.95
16574531,19,4,1.65,6.60
16614842,27,5,3.98,19.90
16614842,34,3,3.99,11.97
16643001,10,2,7.64,15.28
16643001,14,1,6.94,6.94
16643001,29,2,3.84,7.68
16648506,12,3,0.60,1.80
16648506,29,1,3.84,3.84
16665360,2,3,8.50,25.50
16665360,3,1,6.79,6.79
16665360,8,3,5.13,15.39
16665360,13,2,1.21,2.42
16665360,23,5,9.05,45.25
16791680,1,2,3.26,6.52
16838802,15,3,5.26,15.78
16838802,32,5,0.99,4.95
16882900,36,2,1.84,3.68
16933061,8,4,5.13,20.52
16933061,9,1,0.84,0.84
16933061,15,3,5.26,15.78
16933061,17,1,8.12,8.12
16933061,32,3,0.99,2.97
16962280,3,5,6.79,33.95
16962280,5,5,0.79,3.95
17053749,8,4,5.13,20.52
17096560,2,2,8.50,17.00
17096560,8,5,5.13,25.65
17096560,36,1,1.84,1.84
17118866,16,4,8.33,33.32
17118866,26,2,6.39,12.78
17185533,3,4,6.79,27.16
17185533,16,5,8.33,41.65
17320589,15,4,5.26,21.04
17320589,17,4,8.12,32.48
17320589,23,2,9.05,18.10
17320589,36,1,1.84,1.84
17341581,21,5,3.42,17.10
17341581,30,5,1.32,6.60
17387640,18,3,6.95,20.85
17459175,5,1,0.79,0.79
17459175,6,3,7.30,21.90
17529606,6,2,7.30,14.60
17529606,14,5,6.94,34.70
17553894,21,4,3.42,13.68
17604103,14,1,6.94,6.94
17604103,21,4,3.42,13.68
17604103,23,3,9.05,27.15
17604103,28,5,6.81,34.05
17604103,36,1,1.84,1.84
17625282,23,3,9.05,27.15
18069765,22,3,1.50,4.50
18258890,5,3,0.79,2.37
18258890,23,4,9.05,36.20
18258890,27,4,3.98,15.92
18463171,1,1,3.26,3.26
18463171,3,5,6.79,33.95
18463171,19,4,1.65,6.60
18463171,30,5,1.32,6.60
18484876,6,1,7.30,7.30
18484876,13,4,1.21,4.84
18484876,16,1,8.33,8.33
18484876,34,5,3.99,19.95
18556420,27,1,3.98,3.98
18556420,34,5,3.99,19.95
18575963,9,1,0.84,0.84
18575963,24,4,5.32,21.28
18575963,32,3,0.99,2.97
18575963,36,4,1.84,7.36
18581675,3,4,6.79,27.16
18581675,5,2,0.79,1.58
18581675,16,5,8.33,41.65
18641365,1,3,3.26,9.78
18641365,4,3,3.62,10.86
18641365,34,1,3.99,3.99
18685677,6,1,7.30,7.30
18685677,17,5,8.12,40.60
18735459,9,1,0.84,0.84
18735459,24,3,5.32,15.96
18801825,2,1,8.50,8.50
18801825,22,4,1.50,6.00
18801825,25,5,4.99,24.95
18801825,28,4,6.81,27.24
18801825,30,5,1.32,6.60
19307622,36,3,1.84,5.52
19321134,8,1,5.13,5.13
19321134,13,2,1.21,2.42
19358583,5,5,0.79,3.95
19368676,10,5,7.64,38.20
19368676,25,5,4.99,24.95
19390923,17,5,8.12,40.60
19390923,24,3,5.32,15.96
19390923,31,1,3.36,3.36
19390923,35,4,9.07,36.28
19536408,14,5,6.94,34.70
19800407,18,3,6.95,20.85
19940825,14,1,6.94,6.94
20012468,24,4,5.32,21.28
20012468,29,1,3.84,3.84
20018213,8,2,5.13,10.26
20187681,36,2,1.84,3.68
20193745,9,4,0.84,3.36
20193745,16,2,8.33,16.66
20193745,24,2,5.32,10.64
20193745,34,5,3.99,19.95
20202683,15,5,5.26,26.30
20202683,19,5,1.65,8.25
20202683,20,5,1.77,8.85
20202683,30,2,1.32,2.64
20202683,34,2,3.99,7.98
20207516,11,3,5.99,17.97
20207516,16,2,8.33,16.66
20207516,17,4,8.12,32.48
20207516,22,4,1.50,6.00
20207516,26,3,6.39,19.17
20327923,7,4,5.78,23.12
20327923,9,3,0.84,2.52
20327923,20,3,1.77,5.31
20358369,1,4,3.26,13.04
20358369,18,1,6.95,6.95
20358369,36,1,1.84,1.84
20513690,11,1,5.99,5.99
20513690,24,3,5.32,15.96
20522327,18,3,6.95,20.85
20522327,20,1,1.77,1.77
20522327,24,2,5.32,10.64
20522327,34,2,3.99,7.98
20532036,2,3,8.50,25.50
20532036,8,2,5.13,10.26
20532036,24,1,5.32,5.32
20532036,28,3,6.81,20.43
20532036,34,5,3.99,19.95
20570900,5,5,0.79,3.95
20570900,14,2,6.94,13.88
20916152,7,4,5.78,23.12
20916152,9,3,0.84,2.52
20916152,11,2,5.99,11.98
20916152,13,5,1.21,6.05
20922791,25,2,4.99,9.98
20922791,29,2,3.84,7.68
20928204,18,1,6.95,6.95
20928204,26,4,6.39,25.56
20928204,35,3,9.07,27.21
21057016,8,5,5.13,25.65
21057016,24,1,5.32,5.32
21057016,26,4,6.39,25.56
21057016,35,3,9.07,27.21
21065181,1,1,3.26,3.26
21065181,4,1,3.62,3.62
21065181,10,4,7.64,30.56
21065181,19,5,1.65,8.25
21088455,2,4,8.50,34.00
21088455,7,5,5.78,28.90
21088455,14,2,6.94,13.88
21088455,15,5,5.26,26.30
21163762,23,1,9.05,9.05
21163762,29,3,3.84,11.52
21163762,31,2,3.36,6.72
21163762,32,3,0.99,2.97
21186286,29,1,3.84,3.84
21186544,4,2,3.62,7.24
21186544,15,5,5.26,26.30
21186544,29,4,3.84,15.36
21321065,6,4,7.30,29.20
21321065,8,1,5.13,5.13
21321065,10,3,7.64,22.92
21321065,11,2,5.99,11.98
21321065,19,3,1.65,4.95
21323121,19,4,1.65,6.60
21323121,23,2,9.05,18.10
21323121,32,3,0.99,2.97
21429408,8,3,5.13,15.39
21429408,15,1,5.26,5.26
21429408,28,5,6.81,34.05
21478036,3,5,6.79,33.95
21478036,19,3,1.65,4.95
21495268,6,5,7.30,36.50
21495268,19,4,1.65,6.60
21495268,21,3,3.42,10.26
21495268,31,1,3.36,3.36
21558741,2,5,8.50,42.50
21558741,4,5,3.62,18.10
21558741,6,4,7.30,29.20
21558741,7,4,5.78,23.12
21623668,1,4,3.26,13.04
21623668,5,5,0.79,3.95
21623668,15,3,5.26,15.78
21623668,22,3,1.50,4.50
21623668,26,3,6.39,19.17
21733251,6,4,7.30,29.20
21733251,16,5,8.33,41.65
21733251,18,4,6.95,27.80
21733251,33,3,1.03,3.09
21932115,6,3,7.30,21.90
22028278,9,2,0.84,1.68
22028278,14,5,6.94,34.70
22028278,29,1,3.84,3.84
22028278,36,5,1.84,9.20
22086202,18,1,6.95,6.95
22086202,34,2,3.99,7.98
22172910,7,1,5.78,5.78
22172910,12,1,0.60,0.60
22172910,23,4,9.05,36.20
22172910,25,4,4.99,19.96
22172910,29,3,3.84,11.52
22315006,34,2,3.99,7.98
22315006,36,1,1.84,1.84
22460642,20,5,1.77,8.85
22747026,5,4,0.79,3.16
22747026,6,1,7.30,7.30
22747026,25,2,4.99,9.98
22870461,11,3,5.99,17.97
22870461,14,5,6.94,34.70
22870461,17,3,8.12,24.36
22870461,21,5,3.42,17.10
22938228,2,5,8.50,42.50
22938228,10,4,7.64,30.56
22938228,15,3,5.26,15.78
22938228,30,1,1.32,1.32
22938228,36,1,1.84,1.84
22977817,6,3,7.30,21.90
22977817,22,5,1.50,7.50
22977817,30,5,1.32,6.60
22977817,35,1,9.07,9.07
22977817,36,2,1.84,3.68
23106229,9,3,0.84,2.52
23106229,25,1,4.99,4.99
23140798,1,2,3.26,6.52
23140798,32,2,0.99,1.98
23226152,15,3,5.26,15.78
23226152,18,1,6.95,6.95
23226152,19,2,1.65,3.30
23226152,25,2,4.99,9.98
23352584,13,4,1.21,4.84
23352584,18,5,6.95,34.75
23352584,22,5,1.50,7.50
23352584,31,2,3.36,6.72
23425757,4,2,3.62,7.24
23425757,8,5,5.13,25.65
23425757,9,1,0.84,0.84
23425757,21,1,3.42,3.42
23683779,23,4,9.05,36.20
23692565,33,5,1.03,5.15
23742913,12,3,0.60,1.80
23742913,16,4,8.33,33.32
23742913,23,3,9.05,27.15
23742913,31,3,3.36,10.08
23742913,34,1,3.99,3.99
23865567,25,4,4.99,19.96
23865567,26,3,6.39,19.17
23865567,27,2,3.98,7.96
23865567,28,3,6.81,20.43
23911616,5,2,0.79,1.58
23911616,14,1,6.94,6.94
23911616,19,2,1.65,3.30
23911616,28,2,6.81,13.62
23911616,29,1,3.84,3.84
23985863,14,3,6.94,20.82
23985863,15,3,5.26,15.78
23985863,20,1,1.77,1.77
23985863,30,1,1.32,1.32
23985863,33,5,1.03,5.15
23998603,31,3,3.36,10.08
24018667,5,5,0.79,3.95
24051055,8,5,5.13,25.65
24051055,10,5,7.64,38.20
24051055,13,2,1.21,2.42
24051055,35,4,9.07,36.28
24077400,1,4,3.26,13.04
24253477,1,1,3.26,3.26
24253477,30,3,1.32,3.96
24331110,19,5,1.65,8.25
24331110,24,5,5.32,26.60
24478062,11,4,5.99,23.96
24478062,13,4,1.21,4.84
24478062,28,1,6.81,6.81
24478062,30,4,1.32,5.28
24582257,9,3,0.84,2.52
24582257,15,2,5.26,10.52
24582257,19,1,1.65,1.65
24582257,26,5,6.39,31.95
24694826,11,1,5.99,5.99
24694826,14,4,6.94,27.76
24694826,27,2,3.98,7.96
