order_id,product_id,quantity,unit_price,line_total
337782,3,4,6.79,27.16
337782,12,2,0.60,1.20
340440,15,2,5.26,10.52
340440,22,1,1.50,1.50
340440,23,5,9.05,45.25
340440,28,2,6.81,13.62
359926,2,3,8.50,25.50
359926,30,4,1.32,5.28
398725,3,3,6.79,20.37
398725,12,1,0.60,0.60
398725,29,1,3.84,3.84
398725,35,5,9.07,45.35
403461,11,1,5.99,5.99
403461,26,5,6.39,31.95
404302,21,4,3.42,13.68
404302,34,3,3.99,11.97
449419,13,4,1.21,4.84
449419,14,3,6.94,20.82
449419,25,1,4.99,4.99
456847,1,5,3.26,16.30
463428,15,3,5.26,15.78
463428,25,5,4.99,24.95
492793,7,2,5.78,11.56
492793,8,5,5.13,25.65
492793,18,1,6.95,6.95
492793,23,2,9.05,18.10
498416,25,4,4.99,19.96
527680,11,1,5.99,5.99
527680,14,3,6.94,20.82
527680,18,3,6.95,20.85
527680,22,4,1.50,6.00
527680,33,5,1.03,5.15
557542,12,1,0.60,0.60
557542,13,3,1.21,3.63
557542,18,5,6.95,34.75
557542,32,2,0.99,1.98
557542,36,4,1.84,7.36
561688,17,3,8.12,24.36
561688,22,4,1.50,6.00
561688,24,5,5.32,26.60
567502,18,1,6.95,6.95
567502,28,1,6.81,6.81
578900,6,1,7.30,7.30
578900,15,3,5.26,15.78
578900,33,2,1.03,2.06
598594,4,4,3.62,14.48
598594,20,5,1.77,8.85
598594,30,1,1.32,1.32
598594,33,5,1.03,5.15
604579,21,3,3.42,10.26
616958,4,4,3.62,14.48
616958,12,1,0.60,0.60
616958,17,2,8.12,16.24
616958,29,5,3.84,19.20
616958,31,3,3.36,10.08
627264,1,5,3.26,16.30
627264,13,3,1.21,3.63
627264,14,1,6.94,6.94
627264,34,5,3.99,19.95
628220,12,1,0.60,0.60
628220,27,4,3.98,15.92
631220,6,4,7.30,29.20
631220,20,3,1.77,5.31
631220,29,4,3.84,15.36
631220,33,3,1.03,3.09
631924,9,3,0.84,2.52
631924,12,5,0.60,3.00
632065,6,4,7.30,29.20
632065,31,5,3.36,16.80
632065,35,4,9.07,36.28
632065,36,4,1.84,7.36
670827,2,4,8.50,34.00
670827,5,3,0.79,2.37
670827,10,1,7.64,7.64
670827,15,2,5.26,10.52
671199,30,3,1.32,3.96
695562,15,4,5.26,21.04
695562,20,1,1.77,1.77
695562,30,3,1.32,3.96
702490,17,1,8.12,8.12
702490,30,1,1.32,1.32
707068,5,1,0.79,0.79
707068,19,1,1.65,1.65
707068,22,1,1.50,1.50
707068,23,5,9.05,45.25
707068,27,1,3.98,3.98
708348,20,1,1.77,1.77
713636,6,5,7.30,36.50
713636,11,4,5.99,23.96
713636,20,1,1.77,1.77
716798,17,3,8.12,24.36
722908,4,3,3.62,10.86
722908,8,2,5.13,10.26
722908,20,4,1.77,7.08
735124,17,4,8.12,32.48
735124,25,3,4.99,14.97
735124,27,5,3.98,19.90
735124,30,4,1.32,5.28
741262,13,5,1.21,6.05
748774,13,1,1.21,1.21
748774,19,1,1.65,1.65
748774,24,5,5.32,26.60
755057,17,3,8.12,24.36
755057,19,4,1.65,6.60
755057,21,1,3.42,3.42
755057,25,4,4.99,19.96
761676,12,2,0.60,1.20
761676,16,1,8.33,8.33
761676,29,5,3.84,19.20
761676,35,1,9.07,9.07
765111,3,5,6.79,33.95
765111,7,5,5.78,28.90
765111,19,1,1.65,1.65
773459,13,4,1.21,4.84
773459,20,2,1.77,3.54
773459,34,1,3.99,3.99
773459,35,5,9.07,45.35
775868,2,4,8.50,34.00
775868,29,3,3.84,11.52
784782,16,2,8.33,16.66
784782,28,3,6.81,20.43
816568,23,1,9.05,9.05
816568,29,2,3.84,7.68
838573,28,3,6.81,20.43
838573,35,1,9.07,9.07
856161,6,3,7.30,21.90
856161,10,4,7.64,30.56
856161,22,3,1.50,4.50
856161,30,3,1.32,3.96
898508,19,3,1.65,4.95
898508,25,4,4.99,19.96
898508,26,4,6.39,25.56
898508,32,5,0.99,4.95
902007,5,4,0.79,3.16
902007,27,1,3.98,3.98
917941,18,4,6.95,27.80
917941,21,4,3.42,13.68
923151,4,5,3.62,18.10
923151,9,1,0.84,0.84
938489,1,3,3.26,9.78
938489,8,2,5.13,10.26
938489,13,3,1.21,3.63
938489,20,3,1.77,5.31
938489,30,4,1.32,5.28
943154,3,4,6.79,27.16
965840,21,2,3.42,6.84
967507,1,3,3.26,9.78
967507,12,5,0.60,3.00
967507,32,3,0.99,2.97
971445,10,5,7.64,38.20
971445,11,2,5.99,11.98
971445,19,2,1.65,3.30
971445,31,5,3.36,16.80
972010,33,2,1.03,2.06
1036925,4,3,3.62,10.86
1036925,7,1,5.78,5.78
1036925,11,4,5.99,23.96
1036925,22,4,1.50,6.00
1051367,18,4,6.95,27.80
1055185,7,1,5.78,5.78
1055185,11,4,5.99,23.96
1055185,12,1,0.60,0.60
1055185,19,5,1.65,8.25
1055185,36,4,1.84,7.36
1060863,5,4,0.79,3.16
1060863,8,1,5.13,5.13
1060863,14,4,6.94,27.76
1060863,18,3,6.95,20.85
1060863,27,4,3.98,15.92
1063992,6,4,7.30,29.20
1077773,14,2,6.94,13.88
1081181,1,5,3.26,16.30
1081181,10,3,7.64,22.92
1081181,26,4,6.39,25.56
1081181,29,5,3.84,19.20
1081181,36,4,1.84,7.36
1091592,28,2,6.81,13.62
1092223,5,5,0.79,3.95
1092223,10,1,7.64,7.64
1092223,22,2,1.50,3.00
1092223,24,3,5.32,15.96
1092223,26,5,6.39,31.95
1116239,5,2,0.79,1.58
1116239,9,3,0.84,2.52
1116239,11,1,5.99,5.99
1121226,25,4,4.99,19.96
1166927,13,3,1.21,3.63
1168598,4,2,3.62,7.24
1168598,8,3,5.13,15.39
1168598,12,2,0.60,1.20
1180350,6,3,7.30,21.90
1180350,21,1,3.42,3.42
1180350,35,3,9.07,27.21
1180350,36,5,1.84,9.20
1197901,5,2,0.79,1.58
1197901,20,5,1.77,8.85
1202520,3,3,6.79,20.37
1202520,7,4,5.78,23.12
1202520,30,3,1.32,3.96
1205347,11,4,5.99,23.96
1205347,23,5,9.05,45.25
1205347,34,5,3.99,19.95
1205347,35,5,9.07,45.35
1219585,6,3,7.30,21.90
1222288,15,5,5.26,26.30
1227457,15,5,5.26,26.30
1227457,33,4,1.03,4.12
1227457,36,5,1.84,9.20
1232456,6,2,7.30,14.60
1232456,10,2,7.64,15.28
1232456,15,5,5.26,26.30
1232456,22,3,1.50,4.50
1243642,17,5,8.12,40.60
1248075,8,5,5.13,25.65
1248075,14,1,6.94,6.94
1248075,16,1,8.33,8.33
1248075,32,5,0.99,4.95
1248075,34,3,3.99,11.97
1252883,31,5,3.36,16.80
1256799,7,3,5.78,17.34
1256799,12,4,0.60,2.40
1256799,29,5,3.84,19.20
1286282,16,5,8.33,41.65
1286282,20,3,1.77,5.31
1286282,21,1,3.42,3.42
1286282,28,1,6.81,6.81
1292258,21,2,3.42,6.84
1294768,7,2,5.78,11.56
1294768,13,3,1.21,3.63
1294768,21,2,3.42,6.84
1294768,31,3,3.36,10.08
1302350,16,5,8.33,41.65
1302350,25,5,4.99,24.95
1302350,30,1,1.32,1.32
1302350,34,5,3.99,19.95
1305331,11,5,5.99,29.95
1305331,14,4,6.94,27.76
1305331,32,4,0.99,3.96
1305331,35,1,9.07,9.07
1320512,1,3,3.26,9.78
1320512,4,1,3.62,3.62
1320512,27,2,3.98,7.96
1320512,34,4,3.99,15.96
1322399,24,5,5.32,26.60
1325598,4,4,3.62,14.48
1325598,20,5,1.77,8.85
1325598,31,5,3.36,16.80
1325598,36,1,1.84,1.84
1328158,18,3,6.95,20.85
1328158,30,4,1.32,5.28
1330819,2,2,8.50,17.00
1330819,7,1,5.78,5.78
1330819,15,1,5.26,5.26
1330819,28,5,6.81,34.05
1338598,14,2,6.94,13.88
1342174,1,1,3.26,3.26
1342174,4,2,3.62,7.24
1342174,20,5,1.77,8.85
1342174,27,1,3.98,3.98
1342174,35,3,9.07,27.21
1343161,25,3,4.99,14.97
1343161,34,5,3.99,19.95
1346381,21,1,3.42,3.42
1372757,7,4,5.78,23.12
1389809,7,4,5.78,23.12
1389809,14,2,6.94,13.88
1389809,26,2,6.39,12.78
1389809,29,1,3.84,3.84
1389809,32,5,0.99,4.95
1415777,11,2,5.99,11.98
1415777,28,4,6.81,27.24
1420277,1,2,3.26,6.52
1422424,7,2,5.78,11.56
1422424,11,2,5.99,11.98
1422424,35,5,9.07,45.35
1422424,36,3,1.84,5.52
1423495,8,4,5.13,20.52
1423495,26,4,6.39,25.56
1423495,36,4,1.84,7.36
1428112,32,4,0.99,3.96
1429015,12,3,0.60,1.80
1429015,18,4,6.95,27.80
1429015,25,4,4.99,19.96
1442189,21,4,3.42,13.68
1442189,22,1,1.50,1.50
1444823,10,4,7.64,30.56
1444823,18,4,6.95,27.80
1444823,32,4,0.99,3.96
1450785,17,3,8.12,24.36
1458815,8,3,5.13,15.39
1458815,10,4,7.64,30.56
1458815,28,4,6.81,27.24
1458815,31,1,3.36,3.36
1458815,34,2,3.99,7.98
1472878,9,1,0.84,0.84
1472878,25,1,4.99,4.99
1474736,8,1,5.13,5.13
1474736,17,4,8.12,32.48
1474736,32,5,0.99,4.95
1493166,1,5,3.26,16.30
1493166,15,4,5.26,21.04
1493166,34,4,3.99,15.96
1534725,13,1,1.21,1.21
1534725,26,1,6.39,6.39
1534725,31,4,3.36,13.44
1547238,21,3,3.42,10.26
1547238,24,3,5.32,15.96
1547238,25,5,4.99,24.95
1547238,33,2,1.03,2.06
1556837,13,5,1.21,6.05
1556837,17,5,8.12,40.60
1556837,21,1,3.42,3.42
1556837,25,5,4.99,24.95
1556837,33,3,1.03,3.09
1569155,22,1,1.50,1.50
1575644,10,2,7.64,15.28
1575644,23,1,9.05,9.05
1575644,28,5,6.81,34.05
1591680,6,1,7.30,7.30
1591680,9,4,0.84,3.36
1591680,11,5,5.99,29.95
1591680,26,2,6.39,12.78
1593545,32,2,0.99,1.98
1595596,9,3,0.84,2.52
1607194,9,4,0.84,3.36
1607194,11,4,5.99,23.96
1615472,6,3,7.30,21.90
1615472,12,5,0.60,3.00
1615472,13,5,1.21,6.05
1615472,23,2,9.05,18.10
1615472,34,5,3.99,19.95
1621257,16,4,8.33,33.32
1621257,23,5,9.05,45.25
1621257,29,2,3.84,7.68
1656225,4,3,3.62,10.86
1656225,6,1,7.30,7.30
1656225,24,1,5.32,5.32
1659051,2,5,8.50,42.50
1659051,16,4,8.33,33.32
1659051,18,3,6.95,20.85
1659051,26,2,6.39,12.78
1697147,9,3,0.84,2.52
1697147,27,1,3.98,3.98
1707250,10,4,7.64,30.56
1721420,11,1,5.99,5.99
1721420,34,2,3.99,7.98
1748872,13,5,1.21,6.05
1748872,24,3,5.32,15.96
1748872,27,5,3.98,19.90
1748872,31,4,3.36,13.44
1748872,35,5,9.07,45.35
1761503,4,1,3.62,3.62
1761503,33,3,1.03,3.09
1762759,22,3,1.50,4.50
1776127,4,4,3.62,14.48
1776127,8,5,5.13,25.65
1776127,11,3,5.99,17.97
1776127,16,1,8.33,8.33
1845449,14,5,6.94,34.70
1845449,34,5,3.99,19.95
1845449,36,2,1.84,3.68
1858711,19,2,1.65,3.30
1910568,12,4,0.60,2.40
1910568,18,3,6.95,20.85
1910568,19,1,1.65,1.65
1939251,14,2,6.94,13.88
1939251,23,2,9.05,18.10
1939251,35,2,9.07,18.14
1950293,33,1,1.03,1.03
1954526,6,3,7.30,21.90
1954526,14,3,6.94,20.82
1954526,33,4,1.03,4.12
1964792,5,2,0.79,1.58
1964792,24,5,5.32,26.60
1964792,28,5,6.81,34.05
1981542,3,3,6.79,20.37
1989877,23,2,9.05,18.10
1989877,27,5,3.98,19.90
1989877,31,3,3.36,10.08
1992222,3,5,6.79,33.95
1992222,7,5,5.78,28.90
1992222,12,1,0.60,0.60
1992222,27,2,3.98,7.96
2004389,2,5,8.50,42.50
2011716,19,5,1.65,8.25
2012664,7,5,5.78,28.90
2038517,3,1,6.79,6.79
2038517,25,4,4.99,19.96
2038517,36,3,1.84,5.52
2056137,16,2,8.33,16.66
2056137,22,1,1.50,1.50
2056137,27,2,3.98,7.96
2060311,3,2,6.79,13.58
2060311,10,2,7.64,15.28
2060311,12,1,0.60,0.60
2060311,15,2,5.26,10.52
2061453,29,2,3.84,7.68
2066050,7,2,5.78,11.56
2066050,13,5,1.21,6.05
2066050,21,2,3.42,6.84
2066050,25,3,4.99,14.97
2085880,35,3,9.07,27.21
2095387,16,5,8.33,41.65
2095387,23,4,9.05,36.20
2095387,34,5,3.99,19.95
2163169,2,1,8.50,8.50
2163169,10,3,7.64,22.92
2163169,16,5,8.33,41.65
2163169,23,4,9.05,36.20
2163169,27,5,3.98,19.90
2170774,21,1,3.42,3.42
2170774,28,4,6.81,27.24
2170774,34,3,3.99,11.97
2178135,4,3,3.62,10.86
2178135,18,2,6.95,13.90
2178135,19,3,1.65,4.95
2178135,21,5,3.42,17.10
2228051,8,1,5.13,5.13
2228051,13,2,1.21,2.42
2228051,15,5,5.26,26.30
2228051,19,3,1.65,4.95
2230293,13,2,1.21,2.42
2230293,23,2,9.05,18.10
2230293,25,5,4.99,24.95
2239861,30,2,1.32,2.64
2244804,1,4,3.26,13.04
2253361,36,4,1.84,7.36
2258786,21,5,3.42,17.10
2258786,22,2,1.50,3.00
2258786,34,5,3.99,19.95
2261088,2,4,8.50,34.00
2261088,3,5,6.79,33.95
2261088,21,5,3.42,17.10
2261088,31,1,3.36,3.36
2263704,2,3,8.50,25.50
2263704,4,2,3.62,7.24
2263704,17,1,8.12,8.12
2263704,32,2,0.99,1.98
2265761,19,4,1.65,6.60
2265761,24,2,5.32,10.64
2265761,29,3,3.84,11.52
2275312,9,4,0.84,3.36
2275312,34,2,3.99,7.98
2283710,8,4,5.13,20.52
2283710,23,5,9.05,45.25
2284684,10,5,7.64,38.20
2284684,19,3,1.65,4.95
2284684,21,4,3.42,13.68
2284684,23,2,9.05,18.10
2285136,2,1,8.50,8.50
2285136,21,3,3.42,10.26
2299629,9,5,0.84,4.20
2299629,12,1,0.60,0.60
2299629,13,5,1.21,6.05
2299629,14,4,6.94,27.76
2299629,24,4,5.32,21.28
2300873,12,4,0.60,2.40
2300873,23,2,9.05,18.10
2300873,26,4,6.39,25.56
2300873,33,3,1.03,3.09
2322427,7,3,5.78,17.34
2334338,33,3,1.03,3.09
2346702,3,2,6.79,13.58
2346702,6,1,7.30,7.30
2346702,17,4,8.12,32.48
2346702,22,4,1.50,6.00
2346702,34,3,3.99,11.97
2349418,14,3,6.94,20.82
2349418,19,4,1.65,6.60
2349418,25,5,4.99,24.95
2349418,32,2,0.99,1.98
2349418,36,2,1.84,3.68
2353970,5,4,0.79,3.16
2353970,9,2,0.84,1.68
2353970,21,3,3.42,10.26
2353970,24,1,5.32,5.32
2367585,15,5,5.26,26.30
2367585,21,2,3.42,6.84
2372536,1,1,3.26,3.26
2372536,19,3,1.65,4.95
2373660,17,2,8.12,16.24
2373660,18,5,6.95,34.75
2373660,32,4,0.99,3.96
2373660,34,1,3.99,3.99
2400318,28,1,6.81,6.81
2426448,21,1,3.42,3.42
2426448,35,3,9.07,27.21
2427821,2,3,8.50,25.50
2427821,12,2,0.60,1.20
2427821,15,5,5.26,26.30
2427821,34,4,3.99,15.96
2436411,14,4,6.94,27.76
2436411,23,1,9.05,9.05
2436411,31,1,3.36,3.36
2436411,32,3,0.99,2.97
2442411,11,4,5.99,23.96
2442411,22,5,1.50,7.50
2457595,15,3,5.26,15.78
2457595,16,5,8.33,41.65
2457595,36,4,1.84,7.36
2460147,9,5,0.84,4.20
2460147,16,3,8.33,24.99
2460147,25,3,4.99,14.97
2460147,26,2,6.39,12.78
2472474,31,3,3.36,10.08
2484603,4,1,3.62,3.62
2484603,25,3,4.99,14.97
2484603,33,1,1.03,1.03
2486828,4,1,3.62,3.62
2486828,34,2,3.99,7.98
2498550,10,5,7.64,38.20
2498550,11,1,5.99,5.99
2498550,14,1,6.94,6.94
2498550,22,5,1.50,7.50
2498550,32,1,0.99,0.99
2524315,11,5,5.99,29.95
2524315,12,3,0.60,1.80
2524315,13,1,1.21,1.21
2524315,15,1,5.26,5.26
2579673,11,4,5.99,23.96
2579673,17,5,8.12,40.60
2579673,33,1,1.03,1.03
2588223,9,1,0.84,0.84
2588223,20,5,1.77,8.85
2593164,13,1,1.21,1.21
2593164,23,5,9.05,45.25
2593164,34,2,3.99,7.98
2617004,2,3,8.50,25.50
2617004,7,1,5.78,5.78
2617004,13,3,1.21,3.63
2617004,23,4,9.05,36.20
2617004,33,3,1.03,3.09
2637208,2,4,8.50,34.00
2637208,7,5,5.78,28.90
2637208,12,1,0.60,0.60
2638261,5,4,0.79,3.16
2638261,12,5,0.60,3.00
2638261,22,4,1.50,6.00
2638261,24,5,5.32,26.60
2655151,11,3,5.99,17.97
2655151,17,1,8.12,8.12
2655151,27,4,3.98,15.92
2661402,6,3,7.30,21.90
2668341,7,1,5.78,5.78
2668341,23,4,9.05,36.20
2668341,24,2,5.32,10.64
2683375,3,1,6.79,6.79
2683375,22,2,1.50,3.00
2735290,2,4,8.50,34.00
2735290,35,1,9.07,9.07
2741125,5,3,0.79,2.37
2741125,6,2,7.30,14.60
2741125,7,4,5.78,23.12
2746544,2,2,8.50,17.00
2746544,13,2,1.21,2.42
2746544,23,1,9.05,9.05
2746544,25,4,4.99,19.96
2746544,27,2,3.98,7.96
2752206,5,4,0.79,3.16
2752206,18,4,6.95,27.80
2752206,19,1,1.65,1.65
2752206,31,4,3.36,13.44
2752206,34,1,3.99,3.99
2773812,2,3,8.50,25.50
2773812,3,3,6.79,20.37
2775883,6,1,7.30,7.30
2775883,11,1,5.99,5.99
2775883,17,5,8.12,40.60
2775883,26,2,6.39,12.78
2778317,27,2,3.98,7.96
2778870,11,5,5.99,29.95
2778870,22,5,1.50,7.50
2778870,27,5,3.98,19.90
2778870,30,1,1.32,1.32
2782602,9,1,0.84,0.84
2782602,11,1,5.99,5.99
2782602,23,1,9.05,9.05
2782602,27,5,3.98,19.90
2802404,11,1,5.99,5.99
2812002,2,3,8.50,25.50
2812002,26,1,6.39,6.39
2812002,31,2,3.36,6.72
2822897,10,3,7.64,22.92
2822897,17,5,8.12,40.60
2822897,34,5,3.99,19.95
2823798,31,2,3.36,6.72
2823798,36,4,1.84,7.36
2839601,6,3,7.30,21.90
2839601,20,3,1.77,5.31
2839601,29,5,3.84,19.20
2840499,1,2,3.26,6.52
2840499,8,5,5.13,25.65
2840499,27,4,3.98,15.92
2840499,32,1,0.99,0.99
2840499,33,4,1.03,4.12
2867114,1,2,3.26,6.52
2868956,9,1,0.84,0.84
2868956,16,3,8.33,24.99
2868956,19,4,1.65,6.60
2868956,23,1,9.05,9.05
2878363,28,3,6.81,20.43
2878363,35,3,9.07,27.21
2878502,6,2,7.30,14.60
2878502,16,2,8.33,16.66
2878502,23,1,9.05,9.05
2878502,24,2,5.32,10.64
2878502,29,4,3.84,15.36
2900430,4,5,3.62,18.10
2901527,1,5,3.26,16.30
2901527,7,3,5.78,17.34
2901527,27,3,3.98,11.94
2901527,30,4,1.32,5.28
2903782,4,4,3.62,14.48
2903782,11,3,5.99,17.97
2903782,23,1,9.05,9.05
2903782,31,4,3.36,13.44
2903782,36,4,1.84,7.36
2906815,35,4,9.07,36.28
2907169,2,2,8.50,17.00
2918248,26,3,6.39,19.17
2918248,33,5,1.03,5.15
2920064,6,5,7.30,36.50
2926407,4,1,3.62,3.62
2935609,5,2,0.79,1.58
2935609,14,1,6.94,6.94
2935609,21,2,3.42,6.84
2935609,22,3,1.50,4.50
2935609,35,2,9.07,18.14
2968618,19,5,1.65,8.25
2968618,22,3,1.50,4.50
2968618,23,3,9.05,27.15
2968618,36,1,1.84,1.84
2970051,21,2,3.42,6.84
2974591,12,4,0.60,2.40
2981633,31,3,3.36,10.08
2981633,33,5,1.03,5.15
2987249,4,3,3.62,10.86
2987249,13,4,1.21,4.84
2987249,14,5,6.94,34.70
2987249,31,5,3.36,16.80
3007105,15,4,5.26,21.04
3007105,22,2,1.50,3.00
3018218,4,2,3.62,7.24
3026467,10,4,7.64,30.56
3026467,34,3,3.99,11.97
3057238,4,3,3.62,10.86
3057238,18,4,6.95,27.80
3057238,20,1,1.77,1.77
3057238,36,5,1.84,9.20
3057587,12,5,0.60,3.00
3057587,24,1,5.32,5.32
3057587,25,1,4.99,4.99
3057587,35,3,9.07,27.21
3058441,2,2,8.50,17.00
3058441,26,2,6.39,12.78
3058441,34,2,3.99,7.98
3077708,23,3,9.05,27.15
3077708,24,5,5.32,26.60
3077708,25,3,4.99,14.97
3077708,33,2,1.03,2.06
3077708,36,5,1.84,9.20
3136138,10,5,7.64,38.20
3136138,32,2,0.99,1.98
3136138,35,5,9.07,45.35
3144787,24,5,5.32,26.60
3171205,6,3,7.30,21.90
3171205,12,4,0.60,2.40
3193471,14,1,6.94,6.94
3193471,20,4,1.77,7.08
3193471,22,5,1.50,7.50
3193471,26,2,6.39,12.78
3193471,34,5,3.99,19.95
3198665,12,2,0.60,1.20
3228782,11,2,5.99,11.98
3228782,14,4,6.94,27.76
3228782,24,3,5.32,15.96
3228782,31,3,3.36,10.08
3235952,3,1,6.79,6.79
3235952,14,2,6.94,13.88
3235952,16,5,8.33,41.65
3235952,32,5,0.99,4.95
3243468,1,3,3.26,9.78
3243468,3,1,6.79,6.79
3243468,8,4,5.13,20.52
3262104,12,1,0.60,0.60
3262104,14,4,6.94,27.76
3271824,24,2,5.32,10.64
3271824,34,5,3.99,19.95
3272230,11,4,5.99,23.96
3272230,18,2,6.95,13.90
3294402,9,5,0.84,4.20
3294402,13,5,1.21,6.05
3294402,32,1,0.99,0.99
3332543,4,1,3.62,3.62
3332543,22,4,1.50,6.00
3336620,1,5,3.26,16.30
3336620,21,5,3.42,17.10
3336620,34,4,3.99,15.96
3344535,8,2,5.13,10.26
3344535,30,1,1.32,1.32
3344535,34,5,3.99,19.95
3348170,13,3,1.21,3.63
3348170,15,1,5.26,5.26
3348170,33,1,1.03,1.03
3348170,34,5,3.99,19.95
3349251,10,2,7.64,15.28
3349251,15,4,5.26,21.04
3349251,20,1,1.77,1.77
3349251,21,5,3.42,17.10
3349251,26,1,6.39,6.39
3365822,22,4,1.50,6.00
3365822,25,2,4.99,9.98
3372059,11,2,5.99,11.98
3372059,12,3,0.60,1.80
3372059,26,4,6.39,25.56
3372059,30,2,1.32,2.64
3372989,1,5,3.26,16.30
3372989,5,3,0.79,2.37
3372989,7,3,5.78,17.34
3381798,12,1,0.60,0.60
3392203,3,3,6.79,20.37
3398420,16,1,8.33,8.33
3398420,20,3,1.77,5.31
3401725,3,5,6.79,33.95
3401725,8,5,5.13,25.65
3401725,25,1,4.99,4.99
3401725,29,5,3.84,19.20
3401725,34,3,3.99,11.97
3416770,6,1,7.30,7.30
3420980,14,4,6.94,27.76
3427383,26,1,6.39,6.39
3446288,7,1,5.78,5.78
3446288,11,1,5.99,5.99
3446288,16,1,8.33,8.33
3446288,17,1,8.12,8.12
3446288,31,3,3.36,10.08
3465462,11,3,5.99,17.97
3465462,15,4,5.26,21.04
3465462,30,2,1.32,2.64
3465462,34,1,3.99,3.99
3483259,18,3,6.95,20.85
3483259,23,3,9.05,27.15
3483259,36,3,1.84,5.52
3487174,12,2,0.60,1.20
3505687,28,2,6.81,13.62
3516403,4,4,3.62,14.48
3516403,15,2,5.26,10.52
3524596,8,2,5.13,10.26
3524596,15,3,5.26,15.78
3524596,21,5,3.42,17.10
3524596,23,1,9.05,9.05
3524596,28,3,6.81,20.43
3539762,5,5,0.79,3.95
3539762,10,5,7.64,38.20
3539762,20,5,1.77,8.85
3539762,23,2,9.05,18.10
3540696,3,2,6.79,13.58
3540696,27,2,3.98,7.96
3552355,8,1,5.13,5.13
3552355,13,4,1.21,4.84
3552355,19,1,1.65,1.65
3552355,20,1,1.77,1.77
3552355,30,1,1.32,1.32
3556458,10,2,7.64,15.28
3556458,21,1,3.42,3.42
3556458,23,2,9.05,18.10
3562228,7,2,5.78,11.56
3562228,8,1,5.13,5.13
3562228,14,3,6.94,20.82
3562228,25,4,4.99,19.96
3562228,32,2,0.99,1.98
3587588,15,2,5.26,10.52
3587588,22,2,1.50,3.00
3592062,7,2,5.78,11.56
3592062,17,1,8.12,8.12
3592062,32,5,0.99,4.95
3595128,5,4,0.79,3.16
3595128,16,1,8.33,8.33
3595128,20,5,1.77,8.85
3595128,35,5,9.07,45.35
3595128,36,2,1.84,3.68
3603180,23,4,9.05,36.20
3637278,32,5,0.99,4.95
3637278,34,1,3.99,3.99
3637632,6,4,7.30,29.20
3637632,7,5,5.78,28.90
3637632,20,4,1.77,7.08
3637632,27,1,3.98,3.98
3642261,32,2,0.99,1.98
3644750,1,5,3.26,16.30
3644750,3,3,6.79,20.37
3644750,22,3,1.50,4.50
3644750,24,4,5.32,21.28
