order_id,product_id,quantity,unit_price,line_total
2741125,6,2,7.30,14.60
2741125,7,4,5.78,23.12
2775883,6,1,7.30,7.30
2775883,11,1,5.99,5.99
2775883,17,5,8.12,40.60
2775883,26,2,6.39,12.78
2782602,9,1,0.84,0.84
2782602,11,1,5.99,5.99
2782602,23,1,9.05,9.05
2782602,27,5,3.98,19.90
2868956,9,1,0.84,0.84
2868956,16,3,8.33,24.99
2868956,19,4,1.65,6.60
2868956,23,1,9.05,9.05
3057587,12,5,0.60,3.00
3057587,24,1,5.32,5.32
3057587,25,1,4.99,4.99
3057587,35,3,9.07,27.21
3058441,2,2,8.50,17.00
3058441,26,2,6.39,12.78
3058441,34,2,3.99,7.98
3228782,11,2,5.99,11.98
3228782,14,4,6.94,27.76
3228782,24,3,5.32,15.96
3228782,31,3,3.36,10.08
3344535,8,2,5.13,10.26
3344535,30,1,1.32,1.32
3344535,34,5,3.99,19.95
3365822,22,4,1.50,6.00
3365822,25,2,4.99,9.98
3487174,12,2,0.60,1.20
3587588,15,2,5.26,10.52
3587588,22,2,1.50,3.00
3595128,5,4,0.79,3.16
3595128,16,1,8.33,8.33
3595128,20,5,1.77,8.85
3595128,35,5,9.07,45.35
3595128,36,2,1.84,3.68
3603180,23,4,9.05,36.20
3691201,14,4,6.94,27.76
3691201,15,5,5.26,26.30
3691201,16,2,8.33,16.66
3691201,34,5,3.99,19.95
3774089,6,4,7.30,29.20
3774089,11,4,5.99,23.96
3774089,28,3,6.81,20.43
3774089,32,1,0.99,0.99
3779377,24,5,5.32,26.60
3779377,25,3,4.99,14.97
3999801,1,3,3.26,9.78
4077007,11,2,5.99,11.98
4077007,12,5,0.60,3.00
4077007,17,1,8.12,8.12
4077007,36,2,1.84,3.68
4104813,15,2,5.26,10.52
4104813,19,2,1.65,3.30
4110364,12,5,0.60,3.00
4110364,13,1,1.21,1.21
4110364,18,3,6.95,20.85
4110364,20,4,1.77,7.08
4110364,22,3,1.50,4.50
4189287,26,5,6.39,31.95
4189287,35,3,9.07,27.21
4195562,1,2,3.26,6.52
4249475,6,4,7.30,29.20
4249475,11,4,5.99,23.96
4249475,15,1,5.26,5.26
4249475,33,2,1.03,2.06
4249475,35,3,9.07,27.21
4411454,29,5,3.84,19.20
4535566,1,3,3.26,9.78
4535566,4,2,3.62,7.24
4535566,13,4,1.21,4.84
4535566,32,5,0.99,4.95
4535566,33,4,1.03,4.12
4537437,7,5,5.78,28.90
4616871,7,5,5.78,28.90
4616871,32,3,0.99,2.97
4616871,34,3,3.99,11.97
4701911,15,4,5.26,21.04
4701911,22,3,1.50,4.50
4704343,8,3,5.13,15.39
4704343,12,2,0.60,1.20
4704343,18,5,6.95,34.75
4889845,24,5,5.32,26.60
4889845,34,1,3.99,3.99
4916273,3,4,6.79,27.16
4916273,10,3,7.64,22.92
4916273,18,5,6.95,34.75
4916273,20,4,1.77,7.08
4943179,6,3,7.30,21.90
5012644,21,4,3.42,13.68
5012644,31,3,3.36,10.08
5039191,20,5,1.77,8.85
5039191,22,2,1.50,3.00
5039191,29,4,3.84,15.36
5109274,27,4,3.98,15.92
5136748,5,5,0.79,3.95
5156566,30,2,1.32,2.64
5237589,2,1,8.50,8.50
5237589,24,2,5.32,10.64
5402346,8,2,5.13,10.26
5463607,3,1,6.79,6.79
5463607,14,5,6.94,34.70
5641512,5,5,0.79,3.95
5641512,31,4,3.36,13.44
5712670,19,4,1.65,6.60
5773227,1,1,3.26,3.26
5773227,13,3,1.21,3.63
5823981,7,4,5.78,23.12
5823981,10,1,7.64,7.64
5823981,20,4,1.77,7.08
5823981,32,2,0.99,1.98
5823981,35,1,9.07,9.07
5848729,4,2,3.62,7.24
5848729,13,4,1.21,4.84
5848729,22,1,1.50,1.50
5952368,1,5,3.26,16.30
5952368,7,2,5.78,11.56
5952368,21,2,3.42,6.84
5954607,4,4,3.62,14.48
5954607,6,1,7.30,7.30
5954607,12,4,0.60,2.40
5954607,21,4,3.42,13.68
5954607,29,3,3.84,11.52
5980271,2,1,8.50,8.50
5980271,12,1,0.60,0.60
5980271,28,1,6.81,6.81
5980271,35,5,9.07,45.35
6073459,30,4,1.32,5.28
6129701,5,5,0.79,3.95
6129701,8,5,5.13,25.65
6129701,18,1,6.95,6.95
6264209,15,4,5.26,21.04
6264209,23,2,9.05,18.10
6264209,24,1,5.32,5.32
6264209,25,4,4.99,19.96
6264209,28,1,6.81,6.81
6334040,9,2,0.84,1.68
6334040,36,5,1.84,9.20
6393889,35,3,9.07,27.21
6417893,9,2,0.84,1.68
6442465,2,4,8.50,34.00
6442465,5,3,0.79,2.37
6442465,12,3,0.60,1.80
6442465,15,4,5.26,21.04
6442465,29,3,3.84,11.52
6647006,27,4,3.98,15.92
6647006,28,4,6.81,27.24
6647006,34,2,3.99,7.98
6677001,11,3,5.99,17.97
6677001,20,4,1.77,7.08
6677001,29,1,3.84,3.84
6708994,36,5,1.84,9.20
6759266,1,4,3.26,13.04
6759266,12,4,0.60,2.40
6759266,18,3,6.95,20.85
6759266,19,1,1.65,1.65
6840001,30,5,1.32,6.60
6841611,33,5,1.03,5.15
6856716,25,5,4.99,24.95
6914222,2,1,8.50,8.50
6914222,7,1,5.78,5.78
6914222,17,1,8.12,8.12
6914222,31,1,3.36,3.36
6969313,4,4,3.62,14.48
6969313,25,4,4.99,19.96
7003790,4,5,3.62,18.10
7003790,8,3,5.13,15.39
7232623,7,5,5.78,28.90
7232623,25,2,4.99,9.98
7394677,8,2,5.13,10.26
7394677,27,3,3.98,11.94
7394677,28,5,6.81,34.05
7394677,31,5,3.36,16.80
7394677,34,3,3.99,11.97
7457654,5,2,0.79,1.58
7457654,8,4,5.13,20.52
7457654,18,3,6.95,20.85
7457654,22,2,1.50,3.00
7457654,33,1,1.03,1.03
7508975,14,4,6.94,27.76
7508975,35,1,9.07,9.07
7592909,9,2,0.84,1.68
7592909,11,1,5.99,5.99
7592909,22,2,1.50,3.00
7592909,34,1,3.99,3.99
7633402,4,4,3.62,14.48
7633402,11,1,5.99,5.99
7704698,27,2,3.98,7.96
7704698,28,2,6.81,13.62
7704698,29,5,3.84,19.20
7791520,36,1,1.84,1.84
7804504,16,1,8.33,8.33
7804504,26,4,6.39,25.56
7893022,4,5,3.62,18.10
7893022,13,5,1.21,6.05
7893022,23,5,9.05,45.25
7893022,36,3,1.84,5.52
8096523,7,2,5.78,11.56
8096523,12,3,0.60,1.80
8096523,15,5,5.26,26.30
8096523,16,2,8.33,16.66
8096523,23,5,9.05,45.25
8119790,10,3,7.64,22.92
8119790,12,5,0.60,3.00
8119790,24,2,5.32,10.64
8209412,7,2,5.78,11.56
8209412,8,5,5.13,25.65
8209412,9,1,0.84,0.84
8209412,29,5,3.84,19.20
8209412,33,1,1.03,1.03
8322414,6,5,7.30,36.50
8322414,7,1,5.78,5.78
8322414,15,2,5.26,10.52
8322414,21,5,3.42,17.10
8460598,7,4,5.78,23.12
8460598,15,3,5.26,15.78
8460598,26,5,6.39,31.95
8460598,28,5,6.81,34.05
8460598,36,1,1.84,1.84
8543153,8,2,5.13,10.26
8543153,18,2,6.95,13.90
8543153,24,2,5.32,10.64
8543153,35,5,9.07,45.35
8580168,26,4,6.39,25.56
8603834,2,5,8.50,42.50
8603834,25,4,4.99,19.96
8603834,36,2,1.84,3.68
8612058,10,5,7.64,38.20
8612058,13,4,1.21,4.84
8612058,16,1,8.33,8.33
8637695,15,4,5.26,21.04
8637695,20,3,1.77,5.31
8659997,8,2,5.13,10.26
8659997,22,3,1.50,4.50
8659997,25,4,4.99,19.96
8659997,29,1,3.84,3.84
8733588,23,1,9.05,9.05
8733588,26,1,6.39,6.39
8743899,21,5,3.42,17.10
8743899,30,1,1.32,1.32
8743899,31,3,3.36,10.08
8800148,5,3,0.79,2.37
8800148,17,5,8.12,40.60
8841731,33,5,1.03,5.15
8886801,7,4,5.78,23.12
8886801,11,3,5.99,17.97
9078071,15,4,5.26,21.04
9078071,19,1,1.65,1.65
9078071,31,5,3.36,16.80
9078071,32,5,0.99,4.95
9169689,4,3,3.62,10.86
9169689,18,5,6.95,34.75
9169689,26,4,6.39,25.56
9207147,11,5,5.99,29.95
9207147,25,1,4.99,4.99
9290987,6,2,7.30,14.60
9290987,8,5,5.13,25.65
9290987,9,3,0.84,2.52
9291589,24,2,5.32,10.64
9291589,27,1,3.98,3.98
9346672,10,1,7.64,7.64
9346672,13,5,1.21,6.05
9346672,15,4,5.26,21.04
9346672,36,1,1.84,1.84
9433556,9,1,0.84,0.84
9433556,25,5,4.99,24.95
9433556,32,1,0.99,0.99
9443589,19,4,1.65,6.60
9443589,24,3,5.32,15.96
9443589,32,5,0.99,4.95
9443589,36,4,1.84,7.36
9532976,1,4,3.26,13.04
9532976,18,2,6.95,13.90
9532976,27,4,3.98,15.92
9565812,12,3,0.60,1.80
9565812,13,1,1.21,1.21
9651607,30,3,1.32,3.96
9669791,24,5,5.32,26.60
9669791,36,3,1.84,5.52
9940739,1,1,3.26,3.26
9940739,24,5,5.32,26.60
9945896,30,1,1.32,1.32
9948014,3,3,6.79,20.37
9948014,9,3,0.84,2.52
10005580,24,5,5.32,26.60
10085788,5,4,0.79,3.16
10085788,10,5,7.64,38.20
10085788,12,1,0.60,0.60
10242097,20,1,1.77,1.77
10242097,22,5,1.50,7.50
10242097,35,2,9.07,18.14
10327814,20,2,1.77,3.54
10327814,34,4,3.99,15.96
10368783,10,4,7.64,30.56
10368783,30,4,1.32,5.28
10368783,32,3,0.99,2.97
10384924,18,2,6.95,13.90
10390871,1,2,3.26,6.52
10390871,14,3,6.94,20.82
10390871,15,4,5.26,21.04
10390871,26,3,6.39,19.17
10555135,9,5,0.84,4.20
10555135,18,2,6.95,13.90
10555135,21,2,3.42,6.84
10555135,28,4,6.81,27.24
10555135,29,4,3.84,15.36
10707846,16,3,8.33,24.99
10707846,21,1,3.42,3.42
10707846,34,2,3.99,7.98
10804939,12,4,0.60,2.40
10804939,15,1,5.26,5.26
10804939,29,1,3.84,3.84
11011642,12,4,0.60,2.40
11011642,20,1,1.77,1.77
11011642,30,1,1.32,1.32
11018037,15,1,5.26,5.26
11018037,23,1,9.05,9.05
11018037,30,2,1.32,2.64
11054793,10,3,7.64,22.92
11054793,32,1,0.99,0.99
11221344,1,2,3.26,6.52
11221344,15,1,5.26,5.26
11221344,21,5,3.42,17.10
11324015,34,5,3.99,19.95
11392537,11,2,5.99,11.98
11392537,18,3,6.95,20.85
11392537,35,5,9.07,45.35
11394491,17,4,8.12,32.48
11394491,35,3,9.07,27.21
11416232,24,3,5.32,15.96
11469434,2,3,8.50,25.50
11469434,19,4,1.65,6.60
11469434,28,1,6.81,6.81
11521608,15,5,5.26,26.30
11554575,2,5,8.50,42.50
11554575,9,3,0.84,2.52
11554575,15,4,5.26,21.04
11554575,33,3,1.03,3.09
11558574,9,4,0.84,3.36
11566654,10,1,7.64,7.64
11566654,12,4,0.60,2.40
11566654,29,1,3.84,3.84
11646780,1,1,3.26,3.26
11646780,5,4,0.79,3.16
11646780,7,3,5.78,17.34
11646780,21,3,3.42,10.26
11646780,26,3,6.39,19.17
11717104,6,4,7.30,29.20
11834289,4,1,3.62,3.62
11834289,20,1,1.77,1.77
11834289,31,5,3.36,16.80
11834289,36,2,1.84,3.68
11835363,12,1,0.60,0.60
11835363,34,2,3.99,7.98
11890682,11,2,5.99,11.98
11890682,12,4,0.60,2.40
11890682,22,4,1.50,6.00
11890682,24,3,5.32,15.96
11984086,1,2,3.26,6.52
11984086,15,4,5.26,21.04
11984086,16,5,8.33,41.65
11984086,25,4,4.99,19.96
12061843,10,5,7.64,38.20
12061843,27,2,3.98,7.96
12081077,23,1,9.05,9.05
12142253,8,3,5.13,15.39
12142253,11,4,5.99,23.96
12142253,21,1,3.42,3.42
12142253,28,1,6.81,6.81
12153757,7,3,5.78,17.34
12153757,26,4,6.39,25.56
12153757,34,5,3.99,19.95
12169548,5,1,0.79,0.79
12169548,13,4,1.21,4.84
12169548,16,3,8.33,24.99
12169548,25,2,4.99,9.98
12179968,5,3,0.79,2.37
12179968,35,1,9.07,9.07
12184408,12,3,0.60,1.80
12184408,31,2,3.36,6.72
12217453,3,4,6.79,27.16
12358041,1,4,3.26,13.04
12358041,9,5,0.84,4.20
12358041,14,1,6.94,6.94
12358041,32,1,0.99,0.99
12358041,33,1,1.03,1.03
12463147,11,5,5.99,29.95
12482012,23,1,9.05,9.05
12482012,27,3,3.98,11.94
12482012,29,4,3.84,15.36
12621834,4,5,3.62,18.10
12621834,6,3,7.30,21.90
12621834,18,3,6.95,20.85
12621834,21,2,3.42,6.84
12621834,29,4,3.84,15.36
12735520,12,5,0.60,3.00
12735520,13,3,1.21,3.63
12735520,18,2,6.95,13.90
12735520,33,1,1.03,1.03
12735520,36,3,1.84,5.52
12818979,8,5,5.13,25.65
12818979,17,4,8.12,32.48
12818979,36,3,1.84,5.52
12844529,30,1,1.32,1.32
12850498,7,3,5.78,17.34
12850498,17,5,8.12,40.60
12850498,24,2,5.32,10.64
12850498,33,5,1.03,5.15
12919267,8,5,5.13,25.65
12919267,23,5,9.05,45.25
13060710,3,1,6.79,6.79
13060710,7,3,5.78,17.34
13060710,21,4,3.42,13.68
13067825,3,1,6.79,6.79
13067825,22,1,1.50,1.50
13067825,27,4,3.98,15.92
13067825,34,3,3.99,11.97
13067825,36,2,1.84,3.68
13197301,23,3,9.05,27.15
13246906,5,2,0.79,1.58
13246906,11,1,5.99,5.99
13246906,12,4,0.60,2.40
13246906,23,5,9.05,45.25
13321487,3,5,6.79,33.95
13321487,5,4,0.79,3.16
13321487,6,4,7.30,29.20
13321487,10,1,7.64,7.64
13353400,14,2,6.94,13.88
13353400,19,2,1.65,3.30
13353400,26,5,6.39,31.95
13353400,28,2,6.81,13.62
13366783,1,1,3.26,3.26
13366783,11,5,5.99,29.95
13374866,6,2,7.30,14.60
13374866,7,3,5.78,17.34
13374866,29,2,3.84,7.68
13374866,34,3,3.99,11.97
13439328,6,1,7.30,7.30
13439328,21,1,3.42,3.42
13439328,36,3,1.84,5.52
13543271,8,4,5.13,20.52
13543271,21,3,3.42,10.26
13543271,22,5,1.50,7.50
13575180,4,5,3.62,18.10
13762611,10,5,7.64,38.20
13762611,16,3,8.33,24.99
13762611,33,1,1.03,1.03
13768962,15,5,5.26,26.30
13768962,22,4,1.50,6.00
13896949,3,1,6.79,6.79
13896949,21,3,3.42,10.26
13896949,23,4,9.05,36.20
14019831,2,4,8.50,34.00
14019831,4,1,3.62,3.62
14019831,5,4,0.79,3.16
14019831,14,2,6.94,13.88
14019831,19,5,1.65,8.25
14219646,6,4,7.30,29.20
14219646,11,4,5.99,23.96
14219646,26,5,6.39,31.95
14219646,27,2,3.98,7.96
14219646,31,3,3.36,10.08
14384601,6,1,7.30,7.30
14384601,9,2,0.84,1.68
14384601,12,3,0.60,1.80
14533133,26,2,6.39,12.78
14533133,34,1,3.99,3.99
14780603,18,3,6.95,20.85
14780603,29,5,3.84,19.20
14938319,7,5,5.78,28.90
14938319,18,2,6.95,13.90
14938319,21,2,3.42,6.84
14938319,23,5,9.05,45.25
14938319,30,1,1.32,1.32
14963055,7,2,5.78,11.56
14963055,8,3,5.13,15.39
14963055,23,5,9.05,45.25
14965558,8,5,5.13,25.65
14965558,11,1,5.99,5.99
14965558,13,1,1.21,1.21
14965558,15,3,5.26,15.78
14965558,23,5,9.05,45.25
14969816,9,2,0.84,1.68
14969816,31,1,3.36,3.36
14969816,35,5,9.07,45.35
15045302,6,4,7.30,29.20
15045302,8,3,5.13,15.39
15045302,11,5,5.99,29.95
15045302,35,1,9.07,9.07
15065602,22,1,1.50,1.50
15065602,29,5,3.84,19.20
15065602,36,1,1.84,1.84
15221410,2,4,8.50,34.00
15221410,4,1,3.62,3.62
15221410,22,1,1.50,1.50
15221410,25,2,4.99,9.98
15305462,18,1,6.95,6.95
15305462,30,4,1.32,5.28
15389892,18,2,6.95,13.90
15389892,29,4,3.84,15.36
15424677,3,2,6.79,13.58
15424677,5,2,0.79,1.58
15424677,14,4,6.94,27.76
15424677,28,2,6.81,13.62
15424677,32,5,0.99,4.95
15425573,5,4,0.79,3.16
15425573,8,1,5.13,5.13
15425573,27,5,3.98,19.90
15425573,33,4,1.03,4.12
15425573,36,5,1.84,9.20
15454086,2,5,8.50,42.50
15454086,5,3,0.79,2.37
15454086,24,2,5.32,10.64
15454086,31,5,3.36,16.80
15460180,19,3,1.65,4.95
15460180,21,5,3.42,17.10
15460180,30,3,1.32,3.96
15460180,36,4,1.84,7.36
15463393,11,3,5.99,17.97
15463393,21,5,3.42,17.10
15463393,22,1,1.50,1.50
15463393,23,4,9.05,36.20
15463393,29,2,3.84,7.68
15530324,20,1,1.77,1.77
15530324,24,5,5.32,26.60
15737220,5,5,0.79,3.95
15737220,6,5,7.30,36.50
15737220,22,2,1.50,3.00
15737220,35,5,9.07,45.35
15751880,21,1,3.42,3.42
15751880,36,5,1.84,9.20
15982526,6,1,7.30,7.30
15982526,23,5,9.05,45.25
16034116,28,2,6.81,13.62
16047534,4,2,3.62,7.24
16047534,14,4,6.94,27.76
16047534,18,3,6.95,20.85
16049558,10,2,7.64,15.28
16049558,29,2,3.84,7.68
16049558,35,4,9.07,36.28
16049558,36,4,1.84,7.36
16086396,4,4,3.62,14.48
16086396,7,3,5.78,17.34
16086396,12,5,0.60,3.00
16086396,13,5,1.21,6.05
16086396,21,4,3.42,13.68
16099179,2,5,8.50,42.50
16099179,5,2,0.79,1.58
16099179,9,3,0.84,2.52
16099179,22,4,1.50,6.00
16099179,27,4,3.98,15.92
16119470,12,3,0.60,1.80
16119470,21,3,3.42,10.26
16119470,31,5,3.36,16.80
16119470,33,4,1.03,4.12
16187891,9,5,0.84,4.20
16187891,10,5,7.64,38.20
16187891,17,5,8.12,40.60
16187891,30,4,1.32,5.28
16222849,4,1,3.62,3.62
16222849,15,2,5.26,10.52
16242599,3,4,6.79,27.16
16242599,5,5,0.79,3.95
16242599,15,3,5.26,15.78
16242599,24,2,5.32,10.64
16242599,31,4,3.36,13.44
16282931,28,4,6.81,27.24
16282931,35,2,9.07,18.14
16307124,5,5,0.79,3.95
16307124,18,1,6.95,6.95
16307124,27,4,3.98,15.92
16330601,2,2,8.50,17.00
16330601,6,4,7.30,29.20
16330601,24,4,5.32,21.28
16330601,32,1,0.99,0.99
16369232,32,2,0.99,1.98
16369232,33,4,1.03,4.12
16369232,35,4,9.07,36.28
16372065,17,2,8.12,16.24
16438864,32,1,0.99,0.99
16592815,9,2,0.84,1.68
16592815,11,5,5.99,29.95
16592815,16,3,8.33,24.99
16592815,23,5,9.05,45.25
16592815,27,1,3.98,3.98
16630234,1,5,3.26,16.30
16630234,6,2,7.30,14.60
16630234,30,1,1.32,1.32
16630234,31,5,3.36,16.80
16630234,35,2,9.07,18.14
16655539,5,4,0.79,3.16
16655539,7,4,5.78,23.12
16655539,8,2,5.13,10.26
16655539,17,3,8.12,24.36
16655539,32,4,0.99,3.96
16682940,4,1,3.62,3.62
16682940,36,4,1.84,7.36
16721391,5,5,0.79,3.95
16721391,18,4,6.95,27.80
16721391,20,5,1.77,8.85
16721391,32,3,0.99,2.97
16827792,5,1,0.79,0.79
16949538,17,3,8.12,24.36
16949538,29,5,3.84,19.20
17047625,33,5,1.03,5.15
17108776,3,2,6.79,13.58
17108776,8,3,5.13,15.39
17108776,15,4,5.26,21.04
17108776,25,4,4.99,19.96
17108776,34,4,3.99,15.96
17128418,17,3,8.12,24.36
17128418,21,5,3.42,17.10
17128418,26,3,6.39,19.17
17128418,36,1,1.84,1.84
17259859,1,1,3.26,3.26
17259859,27,1,3.98,3.98
17360543,31,3,3.36,10.08
17442137,6,5,7.30,36.50
17442137,12,1,0.60,0.60
17442137,24,1,5.32,5.32
17442137,25,5,4.99,24.95
17442137,30,1,1.32,1.32
17459339,9,5,0.84,4.20
17459339,24,5,5.32,26.60
17459339,27,1,3.98,3.98
17459339,28,4,6.81,27.24
17467575,2,4,8.50,34.00
17467575,7,4,5.78,23.12
17467575,10,5,7.64,38.20
17467575,16,4,8.33,33.32
17617773,4,3,3.62,10.86
17617773,21,4,3.42,13.68
17617773,29,3,3.84,11.52
17617773,34,5,3.99,19.95
17636021,21,5,3.42,17.10
17636021,23,2,9.05,18.10
17658215,6,2,7.30,14.60
17658215,24,1,5.32,5.32
17658974,35,2,9.07,18.14
17671727,2,3,8.50,25.50
17671727,26,2,6.39,12.78
17694287,8,2,5.13,10.26
17694287,18,1,6.95,6.95
17715446,13,1,1.21,1.21
17715446,20,1,1.77,1.77
17715446,30,4,1.32,5.28
17769049,1,3,3.26,9.78
17769049,24,2,5.32,10.64
17769049,30,3,1.32,3.96
17790640,6,2,7.30,14.60
17790640,20,1,1.77,1.77
17790640,25,1,4.99,4.99
17893381,27,3,3.98,11.94
17893381,33,3,1.03,3.09
17893381,35,1,9.07,9.07
17910446,19,1,1.65,1.65
17916152,3,3,6.79,20.37
17916152,11,1,5.99,5.99
17916152,21,3,3.42,10.26
17916152,26,3,6.39,19.17
17916152,29,1,3.84,3.84
17932701,34,5,3.99,19.95
17964835,9,1,0.84,0.84
17964835,14,5,6.94,34.70
17964835,21,4,3.42,13.68
17969660,7,2,5.78,11.56
17969660,17,5,8.12,40.60
18108926,10,2,7.64,15.28
18108926,20,5,1.77,8.85
18108926,34,1,3.99,3.99
18108926,36,5,1.84,9.20
18219736,14,1,6.94,6.94
18219736,21,1,3.42,3.42
18219736,26,1,6.39,6.39
18219736,31,3,3.36,10.08
18240312,11,4,5.99,23.96
18240312,23,5,9.05,45.25
18356817,14,5,6.94,34.70
18356817,32,3,0.99,2.97
18357777,15,4,5.26,21.04
18402400,19,5,1.65,8.25
18402400,22,5,1.50,7.50
18402400,26,4,6.39,25.56
18402400,29,3,3.84,11.52
18415133,5,5,0.79,3.95
18415133,16,1,8.33,8.33
18415133,18,3,6.95,20.85
18415133,24,3,5.32,15.96
18415133,27,4,3.98,15.92
18507578,11,5,5.99,29.95
18507578,28,4,6.81,27.24
18507578,33,5,1.03,5.15
18546519,26,1,6.39,6.39
18549559,1,1,3.26,3.26
18549559,6,4,7.30,29.20
18609665,27,4,3.98,15.92
19006080,10,4,7.64,30.56
19006080,17,4,8.12,32.48
19068060,1,3,3.26,9.78
19068060,35,5,9.07,45.35
19121938,8,4,5.13,20.52
19215004,1,5,3.26,16.30
19215004,3,1,6.79,6.79
19215004,6,3,7.30,21.90
19215004,17,2,8.12,16.24
19215004,20,5,1.77,8.85
19651475,3,5,6.79,33.95
19651475,5,4,0.79,3.16
19717960,16,2,8.33,16.66
19717960,17,2,8.12,16.24
19717960,23,4,9.05,36.20
19717960,31,2,3.36,6.72
19864553,5,3,0.79,2.37
19953205,23,3,9.05,27.15
19953205,28,2,6.81,13.62
19953205,29,1,3.84,3.84
19972044,33,5,1.03,5.15
19972044,36,3,1.84,5.52
20013706,2,5,8.50,42.50
20013706,16,2,8.33,16.66
20013706,24,1,5.32,5.32
20154043,27,1,3.98,3.98
20179571,7,2,5.78,11.56
20179571,13,3,1.21,3.63
20179571,16,4,8.33,33.32
20179571,29,4,3.84,15.36
20200065,30,5,1.32,6.60
20200065,34,1,3.99,3.99
20372637,3,1,6.79,6.79
20372637,5,3,0.79,2.37
20372637,30,4,1.32,5.28
20403296,17,5,8.12,40.60
20411900,25,1,4.99,4.99
20411900,33,1,1.03,1.03
20435075,9,5,0.84,4.20
20435075,17,2,8.12,16.24
20435075,35,4,9.07,36.28
20463274,19,3,1.65,4.95
20546180,1,2,3.26,6.52
20546180,14,5,6.94,34.70
20577359,14,4,6.94,27.76
20577359,26,1,6.39,6.39
20577359,30,2,1.32,2.64
20580777,1,1,3.26,3.26
20685113,14,5,6.94,34.70
20685113,26,1,6.39,6.39
20814756,1,1,3.26,3.26
20814756,6,3,7.30,21.90
20856482,27,1,3.98,3.98
20959783,9,4,0.84,3.36
20959783,12,4,0.60,2.40
21066901,2,5,8.50,42.50
21066901,9,2,0.84,1.68
21066901,20,4,1.77,7.08
21066901,26,2,6.39,12.78
21066901,31,1,3.36,3.36
21159722,13,1,1.21,1.21
21159722,18,1,6.95,6.95
21159722,19,4,1.65,6.60
21159722,28,2,6.81,13.62
21168328,7,3,5.78,17.34
21168328,18,4,6.95,27.80
21168328,21,2,3.42,6.84
21168328,32,1,0.99,0.99
21168328,35,2,9.07,18.14
21343002,11,1,5.99,5.99
21343002,15,1,5.26,5.26
21343002,29,2,3.84,7.68
21489410,2,3,8.50,25.50
21489410,12,2,0.60,1.20
21489410,22,5,1.50,7.50
21489410,24,5,5.32,26.60
21489410,25,1,4.99,4.99
21498429,10,1,7.64,7.64
21498429,11,1,5.99,5.99
21498429,19,5,1.65,8.25
21498429,22,1,1.50,1.50
21518551,8,1,5.13,5.13
21518551,12,1,0.60,0.60
21518551,34,5,3.99,19.95
21518551,36,2,1.84,3.68
21646120,16,2,8.33,16.66
21646120,26,1,6.39,6.39
21764413,9,3,0.84,2.52
21800787,12,4,0.60,2.40
21800787,15,1,5.26,5.26
21812911,4,1,3.62,3.62
21812911,16,1,8.33,8.33
21812911,24,2,5.32,10.64
21812911,27,3,3.98,11.94
21867008,3,5,6.79,33.95
21867008,17,5,8.12,40.60
22009574,16,2,8.33,16.66
22009574,26,5,6.39,31.95
